,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
999,500,101325.0,1.9630406500402764,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999075156,0.0,0.0,0.0199999996993465,0.05000000059234483,1.9910532339844423e-10,5.414863289172996e-16,0.0009999996016854722,1.893349279904385e-15,5.746279206262718e-25,0.03738868048376265,0.009972883321315714,0.9479995900609918,1.324623071081772e-09,3.2412917535161554e-06,0.002614952465303421,3.943986004907866e-08,0.002020168394786317,3.0977693579035724e-07,3.916307333032191e-18,1.3285880894089114e-07,5.817918658515548e-10,6.678650584529869e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543640823419e-09,4.793067744520958e-09,1.5976718827387866e-09,4.345024371193899e-15,-3.1953784961912565e-09,1.5192717387337463e-14,4.610960953496146e-24,8.271806125530277e-25,-4.229916156498443e-21,5.961065271371966e-21,4.0636262611262346e-21,2.5442406428124433e-19,3.6151266927140027e-19,2.123372632423622e-21,-8.126438608671276e-21,-6.158730173248561e-19,6.310887241768095e-30,-6.327144087302888e-24,1.211690350419474e-27,1.4979321868597338e-22,0.0,2.396543640823419e-09,3.1953784961912565e-09,3.19537804470242e-09,4.9444423268323794e-20,6.390748830208285e-09,3.9588857586647575e-18,5.795686000616219e-20,1.2633350367681112e-16,6.552671323894057e-22,-1.3097162243624894e-16,1.5976718827387866e-09,-3.538314334010681e-10,4.1748145433196686e-23,1.5192717387325658e-14,1.5192717387337463e-14,4.472755269147711e-16,1.1223921758431151e-21,8.034223285826036e-15,-4.438866136447637e-09,4.747856309643588e-21,-4.610960953496146e-24,4.345024329445753e-15,-3.3767943596174184e-13,-3.5385097013903604e-10,-3.4202446029579984e-13,1.0039458007331595e-18,-3.3767916715607443e-21,7.633078571277005e-29,3.1953784958261853e-09,1.181299142770219e-26,1.0071727873730428e-18,-4.793067613549335e-09,3.983145278451533e-05,99.9989131034339,0.00013597839431914196,0.000950918171769429,0.009993108309954129,0.03746450465753726,0.9499221314485186,0.0026202555839900414,-6.292929292929294
999,500,101325.0,22.051307399030506,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999917667,0.0,0.0,0.019999999973235368,0.05000000005273144,1.7724656440139483e-11,4.820484545580895e-17,0.0009999999645414397,1.685487924055175e-16,5.1194177258083034e-26,0.037388676573002114,0.009972881972828269,0.9479995950622988,1.3246230559579407e-09,3.241292924901219e-06,0.002614952461248262,3.9439870002676134e-08,0.002020168655602153,3.097769319667725e-07,3.9161707327441084e-18,1.3285881173984412e-07,5.817917123308724e-10,6.678650554084078e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543667943964e-09,4.793067798138861e-09,1.597671900752347e-09,4.34510690261531e-15,-3.195378532049549e-09,1.5192715889387482e-14,4.614560442512583e-24,1.3234889800848446e-23,-4.516213606269098e-22,3.3980461433763924e-21,3.0611506517318918e-21,6.1586290265783165e-21,6.498000019971563e-20,3.027481041944081e-22,-1.098913815643834e-21,-7.375545474896355e-20,-8.519697776386926e-29,-3.654508583963068e-24,-1.7165613297609213e-27,-2.60308064102328e-21,0.0,2.396543667943964e-09,3.195378532049549e-09,3.195378080808807e-09,4.9444422889772254e-20,6.390748902419538e-09,3.958887149935826e-18,5.795687406401305e-20,1.2633351874777562e-16,6.552671184801304e-22,-1.3042952135000618e-16,1.597671900752347e-09,-3.538314392298862e-10,4.174957788738893e-23,1.519271588937559e-14,1.5192715889387482e-14,4.472756963319928e-16,1.122392483856083e-21,8.034224501801514e-15,-4.438866184714237e-09,4.74785636329272e-21,-4.614560442512583e-24,4.345106860865732e-15,-3.376793355880714e-13,-3.5385097604890004e-10,-3.4202444245355e-13,1.001192943654583e-18,-3.3767916982445518e-21,7.633078409250577e-29,3.195378531934565e-09,1.1812991444723832e-26,1.0071728041808595e-18,-4.793067667709339e-09,3.5458560350073998e-06,99.99891310095711,0.00013598097561970876,0.0009509180672671084,0.009993106961355417,0.03746450074868117,0.9499221367093489,0.0026202555806145475,-7.343434343434344
999,500,101325.0,29.836472402833465,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999939151,0.0,0.0,0.019999999980219004,0.050000000038972335,1.3099800890159976e-11,3.5626878594822925e-17,0.0009999999737935633,1.2456972703873678e-16,3.783694651629734e-26,0.03738867647328432,0.009972881938444148,0.9479995951898238,1.3246230555723066e-09,3.2412929547695373e-06,0.002614952461144869,3.943987025647575e-08,0.0020201686622525095,3.097769318692794e-07,3.916167248414073e-18,1.3285881181121257e-07,5.817917084154602e-10,6.678650553307728e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543667059493e-09,4.7930677973436315e-09,1.5976719001610114e-09,4.345109005612215e-15,-3.19537853088742e-09,1.519271584120128e-14,4.614652294481999e-24,1.1839022517165207e-23,-7.890420714529886e-21,9.254071289945559e-21,7.341475928262055e-21,2.4491510257270668e-20,1.0253697785982827e-18,2.2983213319785874e-21,-1.192460699287205e-20,-1.0495370755917e-18,-1.262177448353619e-29,1.1777832154469025e-23,-5.149683989282764e-27,5.732931434032016e-22,0.0,2.396543667059493e-09,3.19537853088742e-09,3.195378079628341e-09,4.9444422847603633e-20,6.3907489000622455e-09,3.9588871828074345e-18,5.795687438435071e-20,1.263335190489804e-16,6.552671176945523e-22,-1.3140530330524314e-16,1.5976719001610114e-09,-3.5383143914582617e-10,4.174961439917971e-23,1.5192715841189454e-14,1.519271584120128e-14,4.472757003577095e-16,1.1223924909717866e-21,8.034224527523409e-15,-4.438866183025896e-09,4.747856361538412e-21,-4.614652294481999e-24,4.3451089638626e-15,-3.376793328054717e-13,-3.538509759668936e-10,-3.4202444177394375e-13,1.0043693172067864e-18,-3.3767916967043224e-21,7.633078400099533e-29,3.1953785307521066e-09,1.1812991437389406e-26,1.0071728039470963e-18,-4.7930676659383265e-09,2.6206436760239926e-06,99.99891310089392,0.00013598104148365456,0.000950918064602471,0.009993106926968458,0.03746450064901193,0.9499221368434911,0.002620255580528485,-7.474747474747476
999,500,101325.0,2.0092330025650495e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289909747936776,0.0,0.0,0.01997066041047229,0.05005780462735217,1.942992952493153e-05,1.7473641986135213e-11,0.0009611300344917188,1.8700782272467844e-10,6.778553669475644e-22,0.03782053664752926,0.010121646803780695,0.9474470348982704,1.326306270019375e-09,3.115741403198709e-06,0.002615345535269941,3.836615203257851e-08,0.001991837355946375,3.101816812765592e-07,1.8729879249506215e-17,1.3254863637728693e-07,5.949575199190095e-10,6.682211032859947e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3937474725990404e-09,4.787478111905061e-09,1.5958099734653902e-09,1.4351370713455277e-15,-3.191652076810669e-09,1.5359239887256083e-14,5.567330306717779e-26,-5.583469134732936e-24,1.8785713511183883e-20,-1.2906924500370703e-20,-1.4458722882831302e-20,-2.3736984496674565e-17,-1.518378357230503e-17,1.5472413357804385e-21,1.60511810339037e-20,3.8916402191929916e-17,2.779586109426065e-24,1.445233568043241e-23,2.3072603755904156e-26,-4.6632697616475446e-21,0.0,2.3937474725990404e-09,3.191652076810669e-09,3.191651667579804e-09,4.949511202234282e-20,6.383296172593578e-09,3.810071763702278e-18,5.64452640002984e-20,1.2470800563950752e-16,6.568698280673941e-22,-8.966351966455122e-17,1.5958099734653902e-09,-3.532174315816726e-10,-8.672063199869161e-24,1.5359239890023858e-14,1.5359239887256083e-14,4.291577786579847e-16,1.0892572958078703e-21,7.902670168321844e-15,-4.433890310947374e-09,4.742319442964727e-21,-5.567330306717779e-26,1.4351370800175912e-15,-3.437183708044249e-13,-3.532342249565838e-10,-3.4515350788452126e-13,9.973812953919385e-19,-3.374226569527684e-21,7.65174805953795e-29,3.191652100439077e-09,1.1812399534770708e-26,1.0054187799107143e-18,-4.78747802224154e-09,3.8869965508281257,99.99899257137581,4.4965335385372544e-05,0.0009624632888165182,0.010141884285960568,0.037896156005848676,0.9493413849834726,0.0026205747247180916,-1.3030303030303036
999,500,101325.0,2.1544346900318867e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928768816744034,0.0,0.0,0.01924828420205364,0.05148094293977773,0.0004977033161402889,2.8253527046872387e-10,4.160797462682605e-06,9.17179963825702e-08,1.6999732148085351e-19,0.3795580377324415,0.12233054554756928,0.4966015208376796,1.739102380429348e-09,6.97767685447375e-09,0.0013964740948510825,2.8251922375147936e-10,0.00011313586054913523,1.7033137338829652e-07,3.888968731763923e-15,2.7847124686178516e-08,7.874902340213325e-08,8.591055489748191e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.577873926350834e-10,1.3154937439819915e-09,4.38416997600724e-10,2.488797263416504e-16,-8.769958292300585e-10,8.079256717675919e-14,1.4974727541715745e-25,8.155483851890007e-24,-4.43076317083276e-21,3.2658044958784856e-21,3.2608072112697552e-21,1.4543424413546267e-20,1.453579675021059e-19,2.254067169207e-23,-4.458309931810061e-21,-1.5872259577498184e-19,-6.714291776036395e-24,-3.1520104982245254e-24,-1.4984570666854166e-25,1.1630262669005086e-21,0.0,6.577873926350834e-10,8.769958292300585e-10,8.769958287233083e-10,1.723238257321265e-19,1.7539915549084336e-09,1.115997450089725e-20,5.363142618776685e-22,9.097100441372772e-18,1.1061636908509648e-21,-9.269928574751063e-18,4.38416997600724e-10,-9.763558471148535e-11,-1.5656075373668814e-23,8.079256717003695e-14,8.079256717675919e-14,4.810469864775128e-19,2.274871234192049e-24,9.39798557656766e-17,-1.215779836957931e-09,1.3030851496843867e-21,-1.4974727541715745e-25,2.488797419977258e-16,-1.9969282542951247e-12,-9.771662588236141e-11,-1.997177134037122e-12,2.771915319889698e-19,-2.0999570122441045e-21,1.2885484327850422e-28,8.769958290426303e-10,7.960057436280709e-27,2.7812845477425594e-19,-1.3154937347120634e-09,99.58392025373173,99.98154677494594,2.8378667041583673e-05,0.0184248463870183,0.12234442207060611,0.37960109276690435,0.4966578526590835,0.0013966325034060415,0.6666666666666661
999,500,101325.0,2.595024211399737e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287681912986402,0.0,0.0,0.01924556343636621,0.05148597933488209,0.0004990492994834382,1.299245488259722e-09,7.800859523725407e-07,4.3524543035299646e-07,3.723293765044855e-18,0.6242744824135575,0.2026397837376266,0.1725832685515489,1.1894633917061487e-09,4.4228089365297127e-10,0.00048557197136449363,3.026512723771484e-11,1.6227881129946115e-05,5.923219945646904e-08,6.394581695706719e-15,4.9208821806385105e-09,5.996296164685386e-07,5.870527568602623e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.95180287907972e-11,1.5898973913531178e-10,5.29503302012052e-11,1.3785306780383816e-16,-1.0599315942758788e-10,4.618058631825622e-14,3.950504148838053e-25,-4.182755089648025e-24,-5.799412289564687e-22,5.895840159663463e-22,5.860756377118699e-22,-5.443304531678738e-22,-6.3570381038348706e-21,-1.2924697071141055e-26,-5.821162805704642e-22,6.88639559348074e-21,7.793579712123574e-24,-4.555955717577223e-25,1.4063686000535363e-24,-3.1373550732065647e-24,0.0,7.95180287907972e-11,1.0599315942758788e-10,1.059931594166055e-10,9.89205371767998e-20,2.1198631547062282e-10,4.844427241226666e-22,3.958997881419402e-23,8.86605077129657e-19,5.140608608195539e-22,-8.809142651444724e-19,5.29503302012052e-11,-1.1785134438317849e-11,-5.6329920554186606e-24,4.618058632604791e-14,4.618058631825622e-14,1.1042261324335187e-20,1.2038094357068184e-25,2.367412443279993e-18,-1.459774373239232e-10,1.574900445397107e-22,-3.950504148838053e-25,1.378530734368302e-16,-1.1807078209657368e-12,-1.1831452844460143e-11,-1.180845674040975e-12,3.324604317973129e-20,-4.2624643803186255e-22,5.988194351738224e-29,1.05993159329172e-10,1.8903278952058946e-27,3.367542508250846e-20,-1.589897382543975e-10,99.92199140476275,99.91273113642106,0.00013005845711895308,0.08713880512180827,0.2026432070553653,0.6242850286640028,0.17258618410620327,0.000485580174428632,1.5858585858585856
999,500,101325.0,2.656087782946695,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999316472,0.0,0.0,0.01999999977779535,0.05000000043778559,1.4715321051235196e-10,4.0019967141509556e-16,0.0009999997056168034,1.399321784248251e-15,4.247864292899338e-25,0.037388679363619316,0.009972882935073916,0.9479995914934962,1.324623066749912e-09,3.241292089031198e-06,0.0026149524641419235,3.943986290004714e-08,0.0020201684694907385,3.097769346951844e-07,3.9162682067848856e-18,1.3285880974258413e-07,5.817918218791813e-10,6.678650575809377e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543648114555e-09,4.793067759296839e-09,1.5976718875804118e-09,4.345048009571695e-15,-3.195378505886396e-09,1.5192716955262423e-14,4.611991365592296e-24,1.654361225106055e-24,-2.1410043326589465e-20,1.4272576066304785e-20,1.6182092013767338e-20,2.434432111188123e-19,5.942978372560734e-19,-1.5071230760716164e-21,-1.7794780781028075e-20,-8.327087585129065e-19,1.262177448353619e-29,-7.788695085398446e-24,3.029225876048685e-28,5.2319862954123855e-21,0.0,2.396543648114555e-09,3.195378505886396e-09,3.195378054408491e-09,4.944442315012717e-20,6.390748849632021e-09,3.958886156373052e-18,5.795686402116218e-20,1.2633350796838657e-16,6.55267128275032e-22,-1.3118846287074604e-16,1.5976718875804118e-09,-3.5383143500018435e-10,4.1748555715386966e-23,1.5192716955250618e-14,1.5192716955262423e-14,4.472755753512496e-16,1.122392263842671e-21,8.034223632514212e-15,-4.438866149389136e-09,4.747856324065297e-21,-4.611991365592296e-24,4.3450479678231386e-15,-3.3767940714483786e-13,-3.538509717613595e-10,-3.4202445511727333e-13,1.009027998416685e-18,-3.3767916785317466e-21,7.63307852334947e-29,3.195378505535936e-09,1.1812991430226874e-26,1.007172791986813e-18,-4.793067628108376e-09,2.9438319663899204e-05,99.9989131027245,0.00013597913367379615,0.0009509181418372496,0.00999310792368046,0.037464503537939405,0.9499221329553569,0.002620255583023217,-6.424242424242426
999,500,101325.0,2.7185882427329454e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289933276278706,0.0,0.0,0.019978309120396914,0.050042735197260935,1.4364625398610354e-05,1.5637210642497e-11,0.000971263275622476,1.3781324213229786e-10,6.714036869435875e-22,0.03770537973626485,0.010082012752013007,0.9475944237775236,1.3258550628083439e-09,3.148486336089228e-06,0.0026152517727977237,3.864752837172819e-08,0.0019993002011309924,3.100771870636101e-07,1.4832418541212478e-17,1.3263156799997757e-07,5.917282623308394e-10,6.681222849999545e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.394492573614707e-09,4.7889681288805814e-09,1.5963065144961795e-09,1.7377258733664206e-15,-3.1926454203406594e-09,1.531485647105937e-14,7.461148826094887e-26,-1.3028094647710184e-23,7.024775599174962e-21,-3.804629039927777e-21,-4.514460906186826e-21,2.3909517086159933e-17,1.0321852505373523e-17,6.820104150499712e-22,5.2702747498381395e-21,-3.423384484590818e-17,-2.818827206295379e-24,-5.05668675488807e-24,-4.0238217053513364e-26,-2.1616542748047334e-21,0.0,2.394492573614707e-09,3.1926454203406594e-09,3.1926449587002586e-09,4.9480659846978336e-20,6.3852827292680825e-09,3.848885085970107e-18,5.684133620611276e-20,1.2513587567306507e-16,6.564398352320681e-22,-1.6328084717631694e-16,1.5963065144961795e-09,-3.533802018916106e-10,-3.4491481483213534e-24,1.5314856468228728e-14,1.531485647105937e-14,4.3388199870697666e-16,1.0979401408934186e-21,7.937343926219017e-15,-4.4352181074456576e-09,4.7437953322165516e-21,-7.461148826094887e-26,1.7377258768155688e-15,-3.424947286016589e-13,-3.533972534714317e-10,-3.4423245447850885e-13,1.0003459107073287e-18,-3.3748821418082493e-21,7.646739157160752e-29,3.1926453963230402e-09,1.1812490126131511e-26,1.0058824353114516e-18,-4.788967965599734e-09,2.873672437752402,99.9989861874779,5.4429028520013455e-05,0.0009593834935867748,0.010102246865141159,0.03778105261408096,0.94949620006386,0.0026205004569177497,-1.4343434343434351
999,500,101325.0,3.5111917342151336e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287681943622716,0.0,0.0,0.01924572112852107,0.051485738277664735,0.0004990428131722843,1.080774668792233e-09,9.409039874147735e-07,3.614336082827775e-07,2.5710685044129308e-18,0.6030166226607253,0.19564860421993266,0.20074855709309253,1.2714432561388536e-09,6.218231370170653e-10,0.0005647584267721865,3.8864847415701473e-11,2.0898950304942572e-05,6.889138815747487e-08,6.177995541957773e-15,6.227864910394282e-09,4.815977192525989e-07,6.275996869388166e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0756906246682107e-10,2.150860816698081e-10,7.164339502033989e-11,1.5515776185717714e-16,-1.4339072118676818e-10,5.1887994545887854e-14,3.6910675881926655e-25,2.300596078663108e-24,7.343124204561359e-23,1.4757653359068334e-23,1.7253374252304382e-23,-7.818523596513897e-22,-1.1083434386628643e-19,2.5849394142282115e-26,7.700416833270669e-23,1.1151685376411819e-19,7.56173664752274e-24,-2.5849394142282115e-26,1.1276798194570573e-24,-9.407808971937626e-23,0.0,1.0756906246682107e-10,1.4339072118676818e-10,1.4339072116873854e-10,1.1109045537709068e-19,2.867814371340445e-10,7.280788116534467e-22,5.42645516801966e-23,1.2212409625834131e-18,5.877173650365167e-22,-1.111307226797642e-18,7.164339502033989e-11,-1.5963863146413734e-11,-6.535126263771889e-24,5.188799455344723e-14,5.1887994545887854e-14,1.808341576951001e-20,1.6944811916919012e-25,3.863646946115776e-18,-1.977466201931596e-10,2.130572499769065e-22,-3.6910675881926655e-25,1.551577683923034e-16,-1.3233950267753745e-12,-1.6015906253693078e-11,-1.3235501845452637e-12,4.4945685763681306e-20,-5.456479742368234e-22,6.846204552743637e-29,1.433907210764051e-10,2.350696174752394e-27,4.558540947694133e-20,-2.1508608055850086e-10,99.90590960125853,99.92751891754718,0.0001082062776253522,0.07237287617519712,0.19565280245940445,0.6030295622275446,0.20075286476765863,0.0005647705453923462,1.4545454545454541
999,500,101325.0,3.5938136638046405,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999494822,0.0,0.0,0.019999999835774718,0.05000000032355517,1.0875684776196415e-10,2.9577764219155452e-16,0.000999999782429562,1.0341998124946028e-15,3.1399970262129145e-25,0.0373886785357521,0.009972882649613126,0.9479995925522212,1.324623063548354e-09,3.2412923370011937e-06,0.0026149524632834817,3.943986500711983e-08,0.0020201685247027306,3.097769338857721e-07,3.9162392892418716e-18,1.328588103350934e-07,5.817917893800181e-10,6.678650569364321e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965436529859797e-09,4.793067770865712e-09,1.5976718908139086e-09,4.345065479734146e-15,-3.195378512061266e-09,1.5192716632648627e-14,4.612753210139441e-24,-1.7060600133906192e-24,4.9366539748774565e-23,-2.1895588944192933e-21,-1.0705458589197627e-21,-6.534291022420674e-20,2.7421930661194425e-18,-1.0410068008979851e-21,2.2763717143197546e-21,-2.675849011175963e-18,5.364254155502879e-29,-2.073969593456319e-23,2.372893602904803e-27,9.9681837102598e-22,0.0,2.3965436529859797e-09,3.195378512061266e-09,3.1953780608921112e-09,4.944442305198177e-20,6.390748862582308e-09,3.9588864494539596e-18,5.795686697603018e-20,1.2633351111290666e-16,6.552671250927895e-22,-1.3303160656397142e-16,1.5976718908139086e-09,-3.538314361056858e-10,4.17488589419211e-23,1.5192716632636863e-14,1.5192716632648627e-14,4.472756110527926e-16,1.1223923286384867e-21,8.034223887007931e-15,-4.438866157995818e-09,4.7478563336992855e-21,-4.612753210139441e-24,4.3450654379852866e-15,-3.376793857736628e-13,-3.5385097288400517e-10,-3.420244512162632e-13,1.0047928336804138e-18,-3.376791682955099e-21,7.63307848628015e-29,3.195378512019126e-09,1.1812991429543308e-26,1.0071727951793515e-18,-4.793067637834105e-09,2.175704380113358e-05,99.99891310220016,0.00013597968013005302,0.0009509181197151943,0.00999310763819611,0.03746450271047532,0.9499221340690199,0.002620255582308652,-6.555555555555557
999,500,101325.0,40.370172585965655,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999955026,0.0,0.0,0.019999999985380414,0.05000000002880337,9.681698710016263e-12,2.6330845087581704e-17,0.0009999999806315511,9.20660224680828e-17,2.7964646828222395e-26,0.03738867639958683,0.009972881913032123,0.9479995952840726,1.3246230552873011e-09,3.241292976844085e-06,0.002614952461068439,3.9439870444049696e-08,0.002020168667167543,3.0977693179722296e-07,3.9161646742862734e-18,1.3285881186395808e-07,5.817917055224287e-10,6.67865055273401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965436676829928e-09,4.7930677983722885e-09,1.59767190057543e-09,4.345110561043458e-15,-3.1953785319614583e-09,1.5192715813685487e-14,4.614720183305722e-24,1.3028094647710184e-23,-8.468208997065973e-21,1.1149142073304544e-20,7.042547117676053e-21,2.684734637122023e-19,5.6571543836991605e-19,3.955991279534855e-21,-1.6606869901067234e-20,-8.326963244849135e-19,-6.310887241768095e-30,1.153074829717932e-24,1.1612032524853294e-27,1.4203257273269659e-21,0.0,2.3965436676829928e-09,3.1953785319614583e-09,3.1953780804583932e-09,4.944442284277186e-20,6.3907489017228536e-09,3.9588872092114325e-18,5.795687465198776e-20,1.2633351933891748e-16,6.552671174631774e-22,-1.3118846287074604e-16,1.59767190057543e-09,-3.538314392722688e-10,4.174964139517845e-23,1.5192715813673667e-14,1.5192715813685487e-14,4.472757035713291e-16,1.1223924968288932e-21,8.034224550815168e-15,-4.438866184143706e-09,4.747856362772162e-21,-4.614720183305722e-24,4.345110519293817e-15,-3.3767933092983703e-13,-3.5385097609486523e-10,-3.420244414537467e-13,1.005216350154041e-18,-3.3767916973656168e-21,7.633078397404293e-29,3.1953785315805052e-09,1.1812991438264442e-26,1.007172804311088e-18,-4.7930676671838264e-09,1.936844890200462e-06,99.99891310084723,0.00013598109012584597,0.000950918062633145,0.009993106901554335,0.03746450057535033,0.9499221369426304,0.002620255580464862,-7.606060606060607
