,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage
999,500.0,101325.0,8.309941949353402e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287682999744208,0.0,0.0,0.019246381320408637,0.05148458691040855,0.0004988156800676085,6.122190170375225e-10,1.7123852982668166e-06,2.031171772046503e-07,8.175064769978034e-19,0.5214563439072584,0.16886752308844044,0.3087630168120731,1.5131281145384947e-09,1.7562375218345388e-09,0.0008684327980857582,8.734633706564463e-11,4.43262471894356e-05,1.0593237786622226e-07,5.344976408969919e-15,1.2375577626428563e-08,2.3548220529873448e-07,7.471625420770513e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.543602690132197e-10,5.086513173281487e-10,1.6948132252988724e-10,2.0801208738440212e-16,-3.3910087829353466e-10,6.901260169341784e-14,2.7776208536104453e-25,-2.552627671550359e-24,7.978501810972124e-23,-2.493992589776576e-22,-2.5089317667487597e-22,1.8392396931070315e-20,-1.0272942142933876e-19,4.652890945610781e-25,7.314054290708708e-23,8.456408536627652e-20,-5.146180184686136e-23,-8.635313230656119e-25,-4.2928169631444595e-24,1.789588525536617e-22,0.0,2.543602690132197e-10,3.3910087829353466e-10,3.3910087819469464e-10,1.4752479222029225e-19,6.78201736876381e-10,2.446678133583812e-21,1.4458608800322275e-22,3.089295801471932e-18,8.341949328453254e-22,-3.0086610286472748e-18,1.6948132252988724e-10,-3.781535367072641e-11,-9.939915454213427e-24,6.901260164195176e-14,6.901260169341784e-14,7.800094312446028e-20,4.917208888209118e-25,1.632992595523835e-17,-4.690247373873272e-10,5.038533871864071e-22,-2.7776208536104453e-25,2.0801209732431754e-16,-1.7417782271232889e-12,-3.788457417769023e-11,-1.7419862392165979e-12,1.0693790959085543e-19,-1.0702821028536871e-21,9.717373497661568e-29,3.391008781274719e-10,4.304292919822022e-27,1.0782922853686251e-19,-5.086513143194877e-10,99.82876147017332,99.95923537084973,6.134224377194281e-05,0.040703286906499964,0.16887506899970936,0.5214796453877905,0.30877681400815543,0.0008684716043447565
999,500.0,101325.0,8.406652885618334e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92899784098393,0.0,0.0,0.019992981361852118,0.05001382806151945,4.648038954815731e-06,8.507068837130814e-12,0.0009907015009119557,4.432487000269595e-11,6.4279900435194875e-22,0.03748960463811926,0.0100076785128078,0.94787050440681,1.3250141654441666e-09,3.2112715853535323e-06,0.002615054348508084,3.9184382228757736e-08,0.00201346306618761,3.0987467720881827e-07,7.426800400209729e-18,1.3278652383322726e-07,5.853176703094517e-10,6.679446948007299e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.395889338681707e-09,4.7917605289359886e-09,1.5972368141335148e-09,2.923341146426945e-15,-3.194507018874337e-09,1.5231652496969547e-14,2.2088933500901723e-25,-3.7223127564886245e-24,5.4326594162045755e-21,-9.25823081879094e-21,-5.312421318482045e-21,3.9612775020539335e-18,2.6049770373866956e-18,-4.110260463775994e-21,1.3334266884705241e-20,-6.566260863348692e-18,-4.593947258772667e-25,-4.282568082263828e-24,-1.645879392653119e-26,-7.239426212508005e-23,0.0,2.395889338681707e-09,3.194507018874337e-09,3.194506568047377e-09,4.945539731092584e-20,6.389005899654747e-09,3.923303754142117e-18,5.759713509589352e-20,1.2594848956273414e-16,6.556391850880366e-22,-1.3650105351592498e-16,1.5972368141335148e-09,-3.5368734507599283e-10,1.708248226109001e-23,1.5231652496498342e-14,1.5231652496969547e-14,4.4294237864258044e-16,1.1145075643959642e-21,8.003106291476833e-15,-4.437703826043749e-09,4.746561419081524e-21,-2.2088933500901723e-25,2.9233411293444618e-15,-3.396969320053516e-13,-3.5370549906624934e-10,-3.4262027313490054e-13,1.0033105260227188e-18,-3.376168758975645e-21,7.637412540342336e-29,3.194507014809003e-09,1.1812791178267494e-26,1.0067590772310285e-18,-4.791760392434933e-09,0.9298499088044362,99.99895487328766,9.151149560103264e-05,0.000953615216736881,0.010027906385336398,0.03756537994832701,0.9497863736778123,0.0026203399885243255
999,500.0,101325.0,8.703591361485185e-09,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928768285139722,0.0,0.0,0.01924510374926568,0.0514865245786738,0.0004988467078789506,2.430434798596024e-09,4.20058204325075e-07,8.173358207069495e-07,1.3095701817725034e-17,0.6790606780320421,0.2207216501924356,0.0999284237787968,9.222522887915593e-10,1.373246948863172e-10,0.000281300853293338,1.3546579102786654e-11,6.6878636235672264e-06,3.4314675652261e-08,6.9511291385167356e-15,2.129428019832197e-09,1.2217625289591663e-06,4.548890725576335e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6686407365904534e-11,5.334364232408687e-11,1.7752084943606114e-11,8.649007070795941e-17,-3.556242821542214e-11,2.90859189677663e-14,4.660269612664967e-25,-4.613309060830411e-24,1.3581056919812476e-22,-5.71150844743958e-23,-6.212003973387957e-23,2.3161902933069957e-22,1.0117582114259931e-21,-3.8774091213423167e-26,1.2644997574412009e-22,-1.3010538192370715e-21,-1.2139635320039589e-23,2.601095285567138e-25,-4.255355536477325e-24,-6.457481201738774e-23,0.0,2.6686407365904534e-11,3.556242821542214e-11,3.5562428213124775e-11,6.242220178195405e-20,7.112485565460538e-11,1.1655344573698494e-22,1.3807576191569815e-23,2.828103158468158e-19,3.0849911904731717e-22,-2.8460307027744487e-19,1.7752084943606114e-11,-3.920855224672911e-12,-3.27640539911584e-24,2.9085918955625825e-14,2.90859189677663e-14,1.949198891676174e-21,3.736059909648252e-26,4.193914927430953e-19,-4.86467137115482e-11,5.284047041618625e-23,-4.660269612664967e-25,8.64900739843648e-17,-7.468137827199772e-13,-3.95002762261484e-12,-7.469002727901722e-13,1.1011428314305903e-20,-1.669526267910391e-22,3.593645855959887e-29,3.5562428152754504e-11,8.481170234776552e-28,1.1242954904997306e-20,-5.3343642039483795e-11,99.95799417956749,99.83618011780955,0.000243206313653653,0.1635766758768141,0.2207234043129885,0.6790660746675374,0.09992921793062476,0.000281303088849333
999,500.0,101325.0,8.804883581643465e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928979438174581,0.0,0.0,0.019933156590471818,0.05013169436840036,4.426656708177993e-05,2.1569573869106015e-11,0.0009114438448130576,4.330824376680253e-10,7.008802080197819e-22,0.03841365466987715,0.010325370668076756,0.9466874157995094,1.3286543369349237e-09,2.955037071087168e-06,0.0026157057315746354,3.6970940791452586e-08,0.001954416381587013,3.1068231940906267e-07,3.822963700029758e-17,1.321191491547674e-07,6.111734819567572e-10,6.68771985131886e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.389910305076566e-09,4.77980420659999e-09,1.5932521063048202e-09,7.763368895512202e-16,-3.186536136634565e-09,1.5587599205363863e-14,2.5226235969394717e-26,8.065010972392018e-24,-4.780660207401798e-21,2.0327845426904285e-21,2.467417633759825e-21,-2.751034521229229e-17,-1.2104746017141745e-17,-5.136791603954302e-22,-3.476244748518731e-21,3.9617435975633545e-17,3.37842935524106e-24,2.62219889250361e-24,9.643035705421648e-27,1.9135808373754508e-21,0.0,2.389910305076566e-09,3.186536136634565e-09,3.1865357545407426e-09,4.9579749509518384e-20,6.373064476035237e-09,3.6195665300377646e-18,5.448183621042528e-20,1.2256574736143058e-16,6.591116206885545e-22,-8.66277535815918e-17,1.5932521063048202e-09,-3.5239344838111213e-10,-1.9950639463226e-23,1.558759920873048e-14,1.5587599205363863e-14,4.059846015664806e-16,1.0462099223953132e-21,7.728586616600519e-15,-4.427036106020977e-09,4.734717925889128e-21,-2.5226235969394717e-26,7.763369095018598e-16,-3.4929072623299387e-13,-3.524098113175157e-10,-3.500670631425307e-13,1.0016164601282102e-18,-3.3711954396822696e-21,7.677862263000941e-29,3.1865361640403164e-09,1.1812658637194011e-26,1.0030740629178584e-18,-4.779804119972235e-09,8.855615518694245,99.99899729569493,2.436303401438215e-05,0.0009783412710488765,0.010345625884105715,0.03848901049959141,0.948544526670909,0.002620836945393916
936,500.0,101325.0,9.221978823334341e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928816905878866,0.0,0.0,0.019404783103040717,0.051172689315453435,0.00039417462567943834,3.464041328724459e-11,0.00021144045795929223,6.5843606146535595e-09,1.7515353063167317e-21,0.06334493660127846,0.018641314232637058,0.9143264020359966,1.4308923824914513e-09,6.704641530110576e-07,0.002560466598415163,1.2756433230652596e-08,0.001125769307878036,3.104363922138265e-07,5.155516011780339e-16,1.1464770080817022e-07,1.4881514576812105e-09,7.104786430110402e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.229332142658045e-09,4.4586394038893756e-09,1.4861882188748914e-09,1.3060752968360691e-16,-2.972426218406114e-09,2.4825543139339226e-14,6.603954052294807e-27,-2.4298430493745184e-24,2.068980942083568e-21,-2.735322061624376e-20,-1.965048362287416e-21,-1.0374314747817805e-18,7.576141605545015e-17,-2.53936176247654e-20,5.2736893422338845e-20,-7.472402222077488e-17,2.0740099831346666e-25,-2.0050042176782772e-23,1.3126645462877635e-27,-3.280830679875068e-23,0.0,2.229332142658045e-09,2.972426218406114e-09,2.9724261351869764e-09,6.037219610606002e-20,5.944848503158186e-09,8.819521779790986e-19,2.0163899404547208e-20,7.572330705662455e-17,7.6134170077123305e-22,-1.5135462327897642e-16,1.4861882188748914e-09,-3.261435415798024e-10,-2.8062997334351244e-23,2.4825543139534504e-14,2.4825543139339226e-14,8.337461678868801e-17,3.135757731878736e-22,3.8589978394602245e-15,-4.131905071446982e-09,4.4165824925419136e-21,-6.603954052294807e-27,1.3060755774660424e-16,-5.616103779614622e-13,-3.261684968054764e-10,-5.617409855192165e-13,9.24959978401696e-19,-3.4080686178945365e-21,8.86872045662587e-29,2.9724262193880894e-09,1.2120340240566651e-26,9.28400843206049e-19,-4.458639252534752e-09,78.85595420407078,99.99832521683861,4.393970448425642e-06,0.0016703891909543391,0.018662344465290366,0.06341639930704636,0.9153579010341848,0.002563355193478456
999,500.0,101325.0,9.771241535346502e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289981424264384,0.0,0.0,0.019993961306192125,0.05001189738313819,3.999078106595717e-06,7.669154206238208e-12,0.0009919997603345565,3.8121063759851574e-11,6.373764182107217e-22,0.037475426199985416,0.010002791092411074,0.9478886407950562,1.3249591303850726e-09,3.2154636556785593e-06,0.002615040386659848,3.9220104352379685e-08,0.002014401963963317,3.0986106078458235e-07,6.9354219976498156e-18,1.3279668580093314e-07,5.84859094952102e-10,6.67933375855315e-14,3.10532085152688e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.395981189449595e-09,4.791944136584814e-09,1.5972979387325415e-09,3.063187033833147e-15,-3.1946294264126127e-09,1.5226183374944602e-14,2.5457868332109717e-25,6.514047323855092e-24,8.205941094364826e-22,2.7337137963172956e-22,-1.704376290859239e-21,3.3393706861584585e-17,1.3663645636475504e-17,2.0410681614745958e-21,-3.626294920045297e-21,-4.7056503524463806e-17,-3.9508583825056345e-24,-8.163713248853271e-24,-1.5368272611153666e-25,1.3520257574681411e-21,0.0,2.395981189449595e-09,3.1946294264126127e-09,3.194628945543207e-09,4.945382233732498e-20,6.389250651457936e-09,3.928272502724471e-18,5.764743128486667e-20,1.2600238897833746e-16,6.555868176154345e-22,-1.7705021476688287e-16,1.5972979387325415e-09,-3.537075959752703e-10,1.9507500864023498e-23,1.5226183370981932e-14,1.5226183374944602e-14,4.435474259936748e-16,1.115610003032739e-21,8.007464020942463e-15,-4.437867097520473e-09,4.746743254657944e-21,-2.5457868332109717e-25,3.0631870143256463e-15,-3.394624702301533e-13,-3.5372588434224087e-10,-3.4252565724457975e-13,1.0047928336804138e-18,-3.3762557021629986e-21,7.636802521903763e-29,3.194629392908648e-09,1.1812817046089791e-26,1.0068170518122915e-18,-4.7919439595345986e-09,0.8000239665443502,99.99895087818771,9.588552088473997e-05,0.000953236291396927,0.010023018561463962,0.0375512083508572,0.9498054446121241,0.0026203284755546914
999,1009.0909090909092,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1009.0909090909092,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287703839765912,0.0,0.0,0.018749981144289,0.051479898476008805,3.5422750141942844e-09,0.0009917283663643725,4.915027328487764e-06,1.2889895356493067e-08,3.0765772479821064e-06,0.00010177509994468058,0.9979394948412365,1.1652698260279774e-06,1.2212930765413678e-07,5.242036834886164e-12,0.0019302455486084305,9.602331795885635e-10,2.010588867839467e-11,2.269021956742074e-08,3.446417300106858e-17,3.569941132029943e-09,2.7169865053662546e-05,2.8124660461146426e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.50148832806877e-10,1.0189263524920048e-09,2.4186973564486237e-15,6.771610828503912e-10,-6.792842358511694e-10,8.801336908844691e-15,2.1007147178439407e-12,8.466636644251707e-21,1.776701754690531e-18,-9.123276036570008e-21,-8.740516990274003e-22,1.3269253796602405e-22,-1.2756775270889728e-18,-1.5911917681708534e-23,-1.9828100894264272e-23,1.2845600257246166e-18,-1.6207936158670909e-26,8.863321042862384e-22,-1.7850565890700463e-18,1.9981083111891972e-23,0.0,8.50148832806877e-10,6.792842358511694e-10,6.792841895228595e-10,6.776843615326809e-10,6.706731595877073e-10,2.752618535810901e-18,1.3642084795529429e-15,1.889452885399226e-18,2.1310273965528928e-14,-2.286631170869691e-14,2.4186973564486237e-15,6.690648895331015e-10,4.559163363882971e-17,8.801336908620925e-15,8.801336908844691e-15,4.3575558657408705e-17,3.812112853857852e-15,2.4606896884367917e-16,-1.0148999280884056e-09,1.884717522195534e-16,-2.1007147178439407e-12,6.771610372587576e-10,6.753109754565462e-10,-1.8129349086572556e-16,-3.95077473499864e-12,1.0205526301981797e-11,1.0156837643175678e-11,1.1987207472594811e-19,1.5946979970383577e-12,2.0755861729154463e-25,4.868865878593082e-14,-1.018903486060424e-09,99.50849726715121,0.0007143402857834184,99.99668626483499,0.0025993948792219688,0.9979667585350085,0.0001017778804390621,1.1653016611841796e-06,0.0019302982828912343
999,1022.2222222222224,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1022.2222222222224,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928770456256412,0.0,0.0,0.01874876140340869,0.05148104071240174,2.259803639819795e-09,0.0009919586366355514,4.156207667024156e-06,9.025504207828055e-09,3.6154981672104896e-06,7.662765823136283e-05,0.9979526544390894,8.530331551768455e-07,1.2998328095879346e-07,4.067139597693813e-12,0.001946098933778523,7.763546309783348e-10,1.7944390284196662e-11,2.2291690402632607e-08,2.349419947080443e-17,3.609509033997871e-09,2.3609252598704747e-05,3.000472726629187e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.509826791687116e-10,1.0197035203370156e-09,1.5430142048425714e-15,6.773182573529863e-10,-6.798023649876912e-10,6.1626952683507354e-15,2.4686945940962394e-12,-4.5778328322924345e-20,-1.5734428923749918e-18,4.482982313394238e-20,-2.8018883058283477e-21,9.14039077815598e-22,-2.719180487887911e-17,2.2089518984930487e-23,3.459133612377515e-23,2.7142669793453328e-17,1.148660364092315e-26,3.717796382655828e-21,1.6216739424301036e-18,-3.3785726123814483e-23,0.0,8.509826791687116e-10,6.798023649876912e-10,6.798023146528799e-10,6.788090484353577e-10,6.672289949031118e-10,2.619755619729596e-18,1.3192255528019962e-15,2.090954927125898e-18,2.6052561819899716e-14,-2.7572182818152994e-14,1.5430142048425714e-15,6.662318374223576e-10,5.252100183986752e-17,6.162695268165737e-15,6.1626952683507354e-15,4.771414163622934e-17,3.941835749613963e-15,2.789925831764929e-16,-1.0161136015011513e-09,2.228274046978781e-16,-2.4686945940962394e-12,6.773182048319844e-10,6.762901916643045e-10,-1.3430568940836178e-16,-3.496709383450037e-12,1.3561144490165714e-11,1.3499687391539457e-11,1.5389468461682546e-19,9.880554900950184e-13,1.9648642340900684e-25,6.145709865984778e-14,-1.0196759480003027e-09,99.58437923329758,0.00045561420492803674,99.9977246932115,0.0018196925835753184,0.9979763722814285,7.662947940264653e-05,8.530534287898216e-07,0.0019461451857399588
999,1035.3535353535353,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1035.3535353535353,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287705909718492,0.0,0.0,0.01874768440599527,0.051481979468597984,1.4743697283859313e-09,0.0009919832822460183,3.5353489219273712e-06,6.430169572470051e-09,4.218617850168905e-06,5.8272177867361546e-05,0.9979533494996551,6.329059275812081e-07,1.383034484451272e-07,3.1889530042138145e-12,0.0019669947008799237,6.308022096279659e-10,1.617655449281491e-11,2.1973056516060894e-08,1.6352669866168013e-17,3.663507586502456e-09,2.058612516909752e-05,3.2095317455810494e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.517199194275901e-10,1.0203394385468594e-09,1.0067127355776322e-15,6.773349900125152e-10,-6.802262932597827e-10,4.390576851856451e-15,2.8805097083575102e-12,-1.5399063505736897e-20,1.0486687971974791e-18,1.408518895552908e-20,4.480065531337526e-21,1.4481044099396356e-22,-1.351023341134897e-18,-2.5300498413542087e-23,-4.8629172730168236e-24,1.3426258334864302e-18,1.4909471108677123e-28,-4.4861207520243625e-21,-1.039070784674305e-18,5.122786987858349e-24,0.0,8.517199194275901e-10,6.802262932597827e-10,6.802262384446792e-10,6.795981142034429e-10,6.630316402362988e-10,2.5259347937168654e-18,1.277906771667975e-15,2.314215062144088e-18,3.161311752305968e-14,-3.3156962418734454e-14,1.0067127355776322e-15,6.624026341316779e-10,6.027781820982125e-17,4.390576851668481e-15,4.390576851856451e-15,5.2289023957054964e-17,4.081752065329341e-15,3.157714333827285e-16,-1.0171004003635234e-09,2.6244059998442184e-16,-2.8805097083575102e-12,6.773349297346971e-10,6.770908546869048e-10,-1.0077647802936854e-16,-3.124583717079203e-12,1.7817154335104044e-11,1.774014518000792e-11,1.9586003570768479e-19,6.228193973832745e-13,1.8811981431688848e-25,7.700915509081174e-14,-1.0203062813885804e-09,99.64646510780726,0.00029725223319563063,99.99840634142554,0.0012964063412613186,0.9979740581755824,5.8273387081848016e-05,6.329190611046873e-07,0.0019670355182746764
999,1048.4848484848483,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1048.4848484848483,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287707791082184,0.0,0.0,0.018746714440685968,0.05148275885754624,9.886129918671363e-10,0.0009918373966886235,3.0227093023327526e-06,4.678449376865337e-09,4.8818204959516745e-06,4.480608031838692e-05,0.9979407775464147,4.770661989087872e-07,1.4719301191061188e-07,2.528054607299284e-12,0.0019957558499366624,5.150676292557218e-10,1.4693665999348356e-11,2.175943386384844e-08,1.1678873787292335e-17,3.7393211161074335e-09,1.8010232732168632e-05,3.429830902233944e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.523848132657487e-10,1.020864492034709e-09,6.75033588051922e-16,6.772352301684941e-10,-6.805763285597378e-10,3.1944861086735263e-15,3.333349684966258e-12,1.622550459590116e-20,-9.68523508046582e-18,-1.8375015631917857e-20,-1.4973906790960973e-21,6.001139503566964e-23,-7.864634740807173e-19,2.559897813652876e-24,-1.9509830228887426e-23,8.047968654206228e-19,1.1060224321651195e-26,1.5153896315389614e-21,9.668972496365524e-18,1.7871801579963067e-23,0.0,8.523848132657487e-10,6.805763285597378e-10,6.805762686686254e-10,6.801704795160187e-10,6.578637040290493e-10,2.466929382476508e-18,1.2407621350584665e-15,2.560047077911223e-18,3.8032029431792367e-14,-3.9584980258966507e-14,6.75033588051922e-16,6.574590734095938e-10,6.893454946995261e-17,3.1944861085026216e-15,3.1944861086735263e-15,5.742412288552397e-17,4.2391314909212314e-15,3.5716818088993714e-16,-1.0179056808668038e-09,3.0796651252070345e-16,-3.333349684966258e-12,6.772351612339446e-10,6.77749497921453e-10,-7.666274311684883e-17,-2.8190226664303262e-12,2.3112633952447913e-11,2.301685309656368e-11,2.468395194859728e-19,4.0036915003044393e-13,1.8196418140047737e-25,9.578085586618347e-14,-1.0208249068076103e-09,99.69772906976674,0.0001993475366282356,99.99885727283335,0.0009433796300343554,0.9979589238897262,4.4806895062642483e-05,4.77074873779303e-07,0.001995792140337489
999,1061.6161616161617,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1061.6161616161617,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287710096657928,0.0,0.0,0.018745827019876163,0.051483413985909256,6.860271095167339e-10,0.0009915570693291927,2.59447784617303e-06,3.4943408996536566e-09,5.5936008784896775e-06,3.4890146005243106e-05,0.9979123060060096,3.6656880013807417e-07,1.5681082077212752e-07,2.0273894843236798e-12,0.0020364466110441193,4.2260778051397735e-10,1.3422491134355304e-11,2.1686868702867965e-08,8.618153945805006e-18,3.847979929100126e-09,1.5807884049113255e-05,3.6486391158116083e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.529939293662865e-10,1.0213030943211616e-09,4.684251877024623e-16,6.770436590550044e-10,-6.808687291790253e-10,2.3859659029624318e-15,3.819358601105789e-12,-7.909569023352966e-21,-2.7267173117274444e-18,8.738582313606146e-21,-4.2795751530547726e-21,3.337573940810873e-24,5.386236189475793e-19,-1.1244738887382389e-23,2.9371374094168053e-23,-5.525964228766044e-19,2.7105260703393966e-27,4.236268586180734e-21,2.7399119087851744e-18,-2.864761630173312e-23,0.0,8.529939293662865e-10,6.808687291790253e-10,6.808686634265767e-10,6.805997483847842e-10,6.515828307483805e-10,2.4398854365354944e-18,1.2084348041077604e-15,2.8304570839298317e-18,4.528814415594408e-14,-4.686252471144958e-14,4.684251877024623e-16,6.513165078867308e-10,7.856755247488273e-17,2.3859659027873232e-15,2.3859659029624318e-15,6.331255956497814e-17,4.424279352210148e-15,4.044130428962183e-16,-1.018565087301331e-09,3.601228124544049e-16,-3.819358601105789e-12,6.770435804874518e-10,6.782946279169411e-10,-5.920004013612648e-17,-2.5683139115285033e-12,2.954883926721597e-11,2.943060006916514e-11,3.0756507558415576e-19,2.633480800927051e-13,1.778195137839067e-25,1.1823919807928985e-13,-1.0212562314888852e-09,99.74055221538269,0.00013837253528463744,99.9991568144876,0.0007048129771051495,0.9979282635457005,3.4890703930910876e-05,3.665746619118417e-07,0.002036479175706794
