,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(38),N2X2(45),N2X(46),NOX2(52),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(38) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1240.5752508361204,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1240.5752508361204,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.92876810899545,0.0,0.0,0.019138350129205832,0.05148622120716529,0.00039209055880415187,0.00021427315386551008,6.157960596377727e-07,3.4015944933980755e-07,0.0,0.0,0.0003715269083668998,3.0581927155047687e-09,0.000124202690019558,0.9874272084352,0.012076908373400471,1.3229264628799514e-07,8.026319355457678e-16,5.100733610141194e-13,1.4880630109882126e-08,2.181632002920725e-14,0.0,3.3610110969447336e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.849349682994064e-10,1.0233296820943484e-09,2.677236350925294e-10,1.4630798947170756e-10,-6.822197823192192e-10,2.291828533336482e-13,0.0,0.0,-3.0845602563014987e-15,1.0119707659520206e-18,9.190016707366027e-20,1.2100680252791068e-15,-1.2018343669006918e-15,-1.2106335419219325e-15,-6.4182986819747024e-18,-4.11943409253293e-23,1.2018344543366209e-15,3.0816410688531926e-15,0.0,8.799085517322982e-18,0.0,0.0,0.0,0.0,5.849349682994064e-10,6.822197823192192e-10,6.822197842941958e-10,6.822125597239942e-10,-3.4109831625883663e-10,7.142578944584107e-19,2.2261228243042107e-15,1.0233267200785587e-09,2.4879714574105974e-17,-1.0233296820943484e-09,2.677236350925294e-10,1.4654025405801022e-10,1.4630798947170756e-10,2.322644944025014e-13,2.291828533336482e-13,3.729064460382258e-18,5.0028907404708e-15,-9.816916617583e-15,-5.53040686163131e-15,7.113109634621699e-16,99.93842039403623,78.48674524784103,21.44606674980514,0.06718800235382466,0.9874273600971434,0.0001242027090962263,0.012076910228329501,0.00037152696543084584
999,1243.478260869565,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1243.478260869565,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928768108662989,0.0,0.0,0.0191317166208714,0.05148624293628305,0.0003854719135045714,0.0002275118759445563,6.012976942786623e-07,3.4669271314187546e-07,0.0,0.0,0.0003733348925299524,3.06271952578726e-09,0.00012406957207671159,0.9877558352783634,0.011746605429030249,1.3393505063711212e-07,8.296293807817801e-17,5.39380522945841e-14,1.4459766326603037e-08,2.1959819529451702e-14,0.0,3.3703869144897135e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.894643967585583e-10,1.0233445321540067e-09,2.632043508032642e-10,1.553475357477371e-10,-6.82229685785555e-10,2.349910107491613e-13,0.0,0.0,-1.736549826662827e-15,4.1408451594370226e-19,5.559651815990245e-20,6.49270082324166e-15,-6.4885011518917636e-15,-6.493039570018104e-15,-2.593139497620696e-18,-2.4232786814023809e-23,6.488501132352752e-15,1.7344736889353818e-15,0.0,4.5383867977221655e-18,0.0,0.0,0.0,0.0,5.894643967585583e-10,6.82229685785555e-10,6.822296879278753e-10,6.822289631170713e-10,-3.411193549851532e-10,7.400162579377155e-20,2.256480330559556e-16,1.023343545050184e-09,2.5961806342703583e-17,-1.0233445321540067e-09,2.632043508032642e-10,1.5558426128777168e-10,1.553475357477371e-10,2.367254844380967e-13,2.349910107491613e-13,3.7681742670185622e-19,4.996136144702228e-16,-9.901874445709079e-16,-1.2305694657710473e-15,7.358340662993423e-16,99.93987023057213,77.16043251579978,22.770678014966926,0.06888946923329266,0.9877559882106473,0.00012406959128615823,0.011746607247733952,0.00037333495033265595
999,1244.9297658862874,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1244.9297658862874,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681125835306,0.0,0.0,0.019128307669662645,0.05148622720013101,0.0003820480262778246,0.00023434276970196407,6.119333549544016e-07,3.4981734093411014e-07,0.0,0.0,0.00037426249183331186,3.0651750467144812e-09,0.00012396783182936925,0.9879187110521412,0.01158290316441525,1.3476662486857624e-07,7.637890372776978e-16,4.856275351449057e-13,1.4252044516956055e-08,2.2021902722082424e-14,0.0,3.3754279700867407e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.917919908435599e-10,1.0233336201826074e-09,2.608666067018994e-10,1.6001149344456832e-10,-6.822223009555745e-10,1.8122648227815946e-13,0.0,0.0,-5.927745786738495e-14,1.905023575915708e-17,1.8892382038148527e-18,2.486980243522849e-13,-2.4694852529119426e-13,-2.4870960445911917e-13,-1.2519520136020835e-16,-9.592862771343008e-21,2.4694854689981455e-13,5.763221829916807e-14,0.0,1.7610633869158462e-15,0.0,0.0,0.0,0.0,5.917919908435599e-10,6.822223009555745e-10,6.822224216366232e-10,6.822152018933512e-10,-3.4134517434836203e-10,7.261654708147579e-19,2.2313355613837102e-15,1.0233306320860272e-09,2.6523594642160294e-17,-1.0233336201826074e-09,2.608666067018994e-10,1.6025035403438388e-10,1.6001149344456832e-10,2.3885870057732755e-13,1.8122648227815946e-13,3.7879870542326885e-18,4.9929314560653095e-15,-9.980124196409378e-15,-7.49302963426457e-15,7.485614940588867e-16,99.93880666450455,76.48845286228791,23.458409890969847,0.05313724674224593,0.9879188646337914,0.00012396785110138422,0.011582904965091118,0.00037426255001608583
999,1247.8260869565215,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1247.8260869565215,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681120557276,0.0,0.0,0.019121266717329027,0.05148624841952765,0.0003750218186504267,0.0002483974575205799,5.977675843577311e-07,3.5576366025191045e-07,0.0,0.0,0.0003761688435913157,3.070529250761443e-09,0.00012369438119768077,0.9882405511653554,0.011259428860888892,1.364486650254585e-07,7.900752731301327e-17,5.142088945516891e-14,1.3843389306671242e-08,2.212746095936296e-14,0.0,3.3863093781041974e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.965997482320813e-10,1.0233481475227128e-09,2.5606891536160733e-10,1.6960842952600073e-10,-6.822320947800957e-10,2.404356148011273e-13,0.0,0.0,-2.491556196731883e-15,6.415278455284402e-19,8.856325333478109e-20,1.4456359543690662e-14,-1.4445141669683348e-14,-1.4456893302829363e-14,-3.996018962825986e-18,-7.223196585755927e-23,1.444514184424214e-14,2.483604315816072e-15,0.0,1.1751466007995691e-17,0.0,0.0,0.0,0.0,5.965997482320813e-10,6.822320947800957e-10,6.822320983180365e-10,6.822313737771382e-10,-3.4112845881395515e-10,7.523853586871111e-20,2.2623668338672907e-16,1.02334711916432e-09,2.7689728215451222e-17,-1.0233481475227128e-09,2.5606891536160733e-10,1.698513488336809e-10,1.6960842952600073e-10,2.429192191169433e-13,2.404356148011273e-13,3.8283971495939625e-19,4.987623653369404e-16,-1.0067160219871549e-15,-1.2943205535131952e-15,7.749982705699447e-16,99.94022324156423,75.06852294383076,24.860991552527672,0.0704855036415662,0.988240706071065,0.00012369440058665026,0.011259430625793009,0.0003761689025554025
999,1248.5551839464886,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1248.5551839464886,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928768141740263,0.0,0.0,0.01911954993764277,0.0514860624766538,0.00037314741966338965,0.0002520184426406253,7.228265605788859e-07,3.571565757623924e-07,0.0,0.0,0.00037663751440803264,3.071773440789675e-09,0.00012360762650331987,0.9883218936488416,0.011177704132322648,1.368725147670548e-07,7.281567942676173e-15,4.618097267173439e-12,1.3740085574564975e-08,2.214622129411324e-14,0.0,3.3889031987592125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.977724071185259e-10,1.0232200608106386e-09,2.547890417055798e-10,1.7208088313111354e-10,-6.821467072642848e-10,2.438792496019185e-13,0.0,0.0,1.0621098533649536e-17,-2.9165896693531713e-20,-3.7083162183283416e-22,-1.6504635293801902e-17,1.4763201293042893e-17,1.650662295051823e-17,7.663906932955782e-20,5.494630775030566e-24,-1.4763160990050893e-17,-8.926753133428606e-18,0.0,-1.743481027775387e-18,0.0,0.0,0.0,0.0,5.977724071185259e-10,6.821467072642848e-10,6.821466614602585e-10,6.820745288269528e-10,-3.409490380995584e-10,7.347432173256824e-18,2.232872745143909e-14,1.023196914939912e-09,2.799110741701845e-17,-1.0232200608106386e-09,2.547890417055798e-10,1.723247534535915e-10,1.7208088313111354e-10,2.4387032284878503e-13,2.438792496019185e-13,3.837995502732283e-17,4.984963323619006e-14,-1.0115488955226563e-13,-5.2046908449732143e-14,7.81775569711687e-16,99.9277173439421,74.70212268191648,25.226373859766078,0.0715034583174433,0.9883220488924176,0.00012360764591935232,0.011177705888093487,0.0003766375735694809
999,1249.284280936455,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1249.284280936455,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681157204178,0.0,-1.957185433705133e-26,0.019117628958508485,0.05148623343180995,0.00037136991286174087,0.0002556854900232158,6.07894833213282e-07,3.585915455762584e-07,0.0,-5.9317213776073545e-52,0.00037715190581450803,3.0734114531186277e-09,0.00012351997538608448,0.9884012307072612,0.011097939999118431,1.3730622430960956e-07,7.274136584028058e-16,4.625067705106301e-13,1.3640161296645647e-08,2.2170030131577833e-14,0.0,3.3921373230327972e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.990837076271258e-10,1.0233377758643128e-09,2.535753470860781e-10,1.7458478934224463e-10,-6.822251848529007e-10,2.4531724637210416e-13,0.0,0.0,4.227918677532519e-16,-1.8414014465320636e-19,-1.7972498197766914e-20,6.005543681591946e-15,-5.962098219865122e-15,-6.0054388487258865e-15,1.0662004394300243e-18,-2.2588820685167164e-22,5.962098770293134e-15,-4.671013985222377e-16,0.0,4.334028558750769e-17,0.0,0.0,0.0,0.0,5.990837076271258e-10,6.822251848529007e-10,6.822251791988616e-10,6.822179615315129e-10,-3.411053522972552e-10,7.3883403830319935e-19,2.2371420556016034e-15,1.023334720668472e-09,2.8300053081571847e-17,-1.0233377758643128e-09,2.535753470860781e-10,1.7482963946924572e-10,1.7458478934224463e-10,2.44850144973582e-13,2.4531724637210416e-13,3.8490046403814845e-18,4.985113357671257e-15,-1.014668306109157e-14,-5.9898917423306656e-15,7.888307579632278e-16,99.93921051667867,74.3376251342586,25.590458168359977,0.07191669738142006,0.988401386293915,0.00012351999482966574,0.011097941746072296,0.0003771519651829115
999,1252.9063545150502,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1252.9063545150502,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681434730282,0.0,0.0,0.019108351288693055,0.05148607515460447,0.000361955258010192,0.0002743953051726232,7.144386317825614e-07,3.650818599560269e-07,0.0,0.0,0.0003796559979224732,3.0810611181497365e-09,0.00012297735380880362,0.988796731731371,0.010700475814787485,1.3946703748380835e-07,6.939762430324138e-15,4.399213430104612e-12,1.314202724731402e-08,2.224267844839266e-14,0.0,3.4075562774932847e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054189909060031e-10,1.0232286529807184e-09,2.4714691150423167e-10,1.8736004799631818e-10,-6.821524422650328e-10,2.501710643523261e-13,0.0,0.0,8.839948065139892e-16,-1.1401116884343312e-18,-3.617089909770464e-20,1.111587868499966e-17,-1.2370609049118632e-17,-1.090057552920116e-17,7.704643044307402e-18,-1.1448012565439738e-23,1.237050136357186e-17,-8.89268403299435e-16,0.0,-1.469947596734869e-18,0.0,0.0,0.0,0.0,6.054189909060031e-10,6.821524422650328e-10,6.821523880719982e-10,6.820802533674598e-10,-3.409500962808787e-10,7.480588241761009e-18,2.2391620689257167e-14,1.0232053980706066e-09,2.988733661493062e-17,-1.0232286529807184e-09,2.4714691150423167e-10,1.8760932975609639e-10,1.8736004799631818e-10,2.4928179594902674e-13,2.501710643523261e-13,3.900780319299037e-17,4.9789572252056896e-14,-1.0287959982825646e-13,-5.3874331211456455e-14,8.247813860466232e-16,99.92855613682175,72.46071540596617,27.465937230773203,0.07334736326062148,0.9887968890510426,0.00012297737337476323,0.010700477517256038,0.00037965605832655325
999,1253.638795986622,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1253.638795986622,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681183429479,0.0,0.0,0.019106319291065408,0.051486239887096406,0.0003600615754245545,0.00027829087305545697,6.036882305420232e-07,3.6634217945785e-07,0.0,0.0,0.00038019816461122514,3.0829083748271812e-09,0.00012285193394331203,0.9888750497498348,0.010621740698647766,1.3991426825636766e-07,6.933366987122528e-16,4.4063812435316804e-13,1.3044137568506268e-08,2.2255698387837752e-14,0.0,3.411185012856396e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.068061110101586e-10,1.023342085252852e-09,2.458538881963531e-10,1.900199950610449e-10,-6.822280612277143e-10,2.5226393875615563e-13,0.0,0.0,2.0979120255769486e-15,-1.0971844750438056e-18,-8.865042733681296e-20,2.6202015225878373e-15,-2.600482106848936e-15,-2.619678464995781e-15,5.1239710740314576e-18,-8.739975982345041e-23,2.6004824419269576e-15,-2.1215695587733114e-15,0.0,1.9196091710242465e-17,0.0,0.0,0.0,0.0,6.068061110101586e-10,6.822280612277143e-10,6.822280514392667e-10,6.822208331276478e-10,-3.4110320124014493e-10,7.522893781280851e-19,2.243557483816641e-15,1.023338977162632e-09,3.022356621866684e-17,-1.023342085252852e-09,2.458538881963531e-10,1.9027013734159183e-10,1.900199950610449e-10,2.5014236919738227e-13,2.5226393875615563e-13,3.912187116750998e-18,4.979418698827345e-15,-1.0320301098356178e-14,-6.188626000547259e-15,8.324596964249354e-16,99.9396311769458,72.07336516824067,27.852682326431335,0.0739525053280032,0.9888752074289165,0.00012285195353242004,0.010621742392316062,0.00038019822523495866
999,1256.5217391304348,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1256.5217391304348,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681172904396,0.0,0.0,0.01909848196376368,0.05148626014175192,0.00035223894459855465,0.00029394066650003433,5.901462289662356e-07,3.7084671748284453e-07,0.0,0.0,0.0003823021130847213,3.0898885291308088e-09,0.0001222857606349867,0.9891840573474986,0.0103111939258559,1.4167997109561028e-07,7.181286927218309e-17,4.677110853422354e-14,1.265789813746009e-08,2.2276017599643645e-14,0.0,3.4250990935133346e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.121574821508755e-10,1.0233559521198644e-09,2.405125363465616e-10,2.007057935932294e-10,-6.822372903524553e-10,2.4667815150400424e-13,0.0,0.0,-6.561356360788585e-15,1.9547512370650424e-18,2.937835023980188e-19,4.109106442069399e-14,-4.105950910323366e-14,-4.1092792238292016e-14,-1.2363888447344425e-17,-1.6067123796835664e-22,4.1059509590566224e-14,6.5399164364124245e-15,0.0,3.328276911325873e-17,0.0,0.0,0.0,0.0,6.121574821508755e-10,6.822372903524553e-10,6.822373022428654e-10,6.822365774287185e-10,-3.411575466572004e-10,7.795033151236152e-20,2.2759768494517837e-16,1.0233548314241066e-09,3.1586260769574434e-17,-1.0233559521198644e-09,2.405125363465616e-10,2.009590119549533e-10,2.007057935932294e-10,2.5321806794041667e-13,2.4667815150400424e-13,3.955279336901853e-19,4.976901008216215e-16,-1.0415599928218812e-15,-1.4401457457124955e-15,8.633886125326674e-16,99.94098537710339,70.50835440398284,29.419329737583467,0.07231585843368184,0.9891842164606739,0.00012228578030501223,0.010311195584441879,0.0003823021745791446
999,1257.9933110367892,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1257.9933110367892,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681203897524,0.0,0.0,0.019094391332143933,0.05148624654769021,0.0003481357361594809,0.00030213373865097307,5.993234790375547e-07,3.729321241425178e-07,0.0,0.0,0.00038339886477148914,3.093628572850656e-09,0.00012195762261980124,0.98934052634076,0.01015395558949254,1.4259276216399767e-07,6.61383039880759e-16,4.199429116160266e-13,1.246297344865184e-08,2.2274121316025418e-14,0.0,3.432548765879807e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.149506764547127e-10,1.0233465552032631e-09,2.3771079823541473e-10,2.0630015590432445e-10,-6.822310403725511e-10,2.5618268440219544e-13,0.0,0.0,1.5374058565830545e-15,-5.986907234889772e-19,-7.233877699698178e-20,5.136944804007601e-16,-5.137645221230453e-16,-5.132716939456523e-16,3.969488440263883e-18,-3.602453230549343e-24,5.137646102206583e-16,-1.5406343208032355e-15,0.0,-4.928658810783613e-19,0.0,0.0,0.0,0.0,6.149506764547127e-10,6.822310403725511e-10,6.822310316589598e-10,6.822238100611406e-10,-3.411023685728765e-10,7.665537826540195e-19,2.250582498350475e-15,1.0233433911096737e-09,3.231102258555299e-17,-1.0233465552032631e-09,2.3771079823541473e-10,2.065547978820671e-10,2.0630015590432445e-10,2.546420500813922e-13,2.5618268440219544e-13,3.9775489702604875e-18,4.9757594271532096e-15,-1.0499898341195456e-14,-6.39950332309569e-15,8.79834823904784e-16,99.94006765209625,69.68598961936621,30.23890927450636,0.07510110612742486,0.9893406862007592,0.00012195764232600445,0.010153957230192875,0.0003833989267219911
999,1260.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1260.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681190115684,0.0,0.0,0.01908617535790207,0.05148626634026262,0.00033993451959979083,0.00031854210582313617,5.860774968102819e-07,3.7658734710821367e-07,0.0,0.0,0.00038559751822603186,3.101371541948621e-09,0.00012124080100028784,0.9896434784056444,0.009849520236981714,1.4440184846156758e-07,6.853836930721704e-17,4.462273073501502e-14,1.2086925076387807e-08,2.224756954049173e-14,0.0,3.447935839999225e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.205607032169157e-10,1.02336013101959e-09,2.3211083332327394e-10,2.1750413973463843e-10,-6.822401423419976e-10,2.868346716778187e-13,0.0,0.0,2.846181224292848e-14,-9.626784201682139e-18,-1.5330410490604546e-18,1.4094990821485472e-12,-1.4083145102303033e-12,-1.4094902751524929e-12,6.141541270125033e-17,-5.3532761025815986e-21,1.4083145291585991e-12,-2.969663924551734e-14,0.0,1.1757508438122516e-15,0.0,0.0,0.0,0.0,6.205607032169157e-10,6.822401423419976e-10,6.822400804449575e-10,6.822393551084948e-10,-3.4252611857965576e-10,7.942985201699773e-20,2.2837054056095036e-16,1.0233589457527118e-09,3.378920910187185e-17,-1.02336013101959e-09,2.3211083332327394e-10,2.177612762340297e-10,2.1750413973463843e-10,2.5713803243230133e-13,2.868346716778187e-13,4.0219760082028843e-19,4.9745290294728e-16,-1.060770276549135e-15,-2.6520669341167928e-15,9.13400914303506e-16,99.94139225031897,68.03781670117588,31.87810447951293,0.08407881931119046,0.9896436397553102,0.00012124082076716667,0.009849521842829511,0.00038559758109314723
999,1261.608695652174,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1261.608695652174,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681453148178,0.0,0.0,0.019084114173187675,0.05148610028589333,0.0003377328084104476,0.0003228322741686032,6.977525067969299e-07,3.7739101547884863e-07,0.0,0.0,0.00038615398443676434,3.103279307077193e-09,0.00012103704342136474,0.9897215305185924,0.009771115036320659,1.44868122027177e-07,6.318703134542299e-15,3.996144075235282e-12,1.1990016060650372e-08,2.2232083359250637e-14,0.0,3.451786652120184e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.219683753284877e-10,1.023245741940733e-09,2.3060756638229186e-10,2.204333220272767e-10,-6.82163827498405e-10,2.5762917767384827e-13,0.0,0.0,-5.663138932033405e-17,9.037795221894984e-20,2.9557069174466685e-21,-4.8289263847147605e-17,4.791439555519835e-17,4.827195439292453e-17,-5.223368762403407e-19,1.0081017590887594e-23,-4.7914362329083845e-17,5.74352674699066e-17,0.0,-3.5760832402113274e-19,0.0,0.0,0.0,0.0,6.219683753284877e-10,6.82163827498405e-10,6.821637799207187e-10,6.820915624954909e-10,-3.4095185875993033e-10,7.77122522157397e-18,2.2535625520340545e-14,1.0232222422178575e-09,3.4180638762719517e-17,-1.023245741940733e-09,2.3060756638229186e-10,2.206910086431737e-10,2.204333220272767e-10,2.576866129413182e-13,2.5762917767384827e-13,4.0328797825961025e-17,4.97298997206224e-14,-1.0650752283299308e-13,-5.765917257538612e-14,9.222358691653985e-16,99.93022474932032,67.61062247605295,32.313844577028696,0.07553294691834567,0.9897216922561687,0.0001210370632009062,0.009771116633089461,0.0003861540475409887
999,1262.3478260869565,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1262.3478260869565,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681218021574,0.0,0.0,0.01908186643441656,0.05148625339184504,0.00033561379976655497,0.00032717153003640134,5.948129078398159e-07,3.782288701282994e-07,0.0,0.0,0.0003867512045506105,3.1055324967154078e-09,0.00012083254889785696,0.9897978969994112,0.00969435544535152,1.4534377897436812e-07,6.313965120496718e-16,4.003504942897533e-13,1.1895847410014052e-08,2.2220943240259172e-14,0.0,3.456206628373997e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.235028289194037e-10,1.0233511748159252e-09,2.2916068720522625e-10,2.233962244676039e-10,-6.822341189536593e-10,2.592267057278158e-13,0.0,0.0,9.609056216702405e-16,-4.121956462549103e-19,-5.143574479928527e-20,5.025055770739108e-16,-4.976476216695974e-16,-5.022079455313874e-16,2.6845109922810456e-18,-6.91754652143202e-24,4.976475989997293e-16,-9.67984449278984e-16,0.0,4.560346044863778e-18,0.0,0.0,0.0,0.0,6.235028289194037e-10,6.822341189536593e-10,6.822341114423957e-10,6.822268840047371e-10,-3.411036453293548e-10,7.816522446935634e-19,2.2582185321828548e-15,1.023347949429512e-09,3.4581602485195016e-17,-1.0233511748159252e-09,2.2916068720522625e-10,2.236544831374467e-10,2.233962244676039e-10,2.582587212785368e-13,2.592267057278158e-13,4.045100256342641e-18,4.9740458858481095e-15,-1.0685478601257662e-14,-6.64334039168768e-15,9.313924304896056e-16,99.94051870921602,67.17929562244247,32.74471111837461,0.07599325918291136,0.989798059130104,0.00012083256869044787,0.009694357033304544,0.00038675126790116003
