,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(38),N2X2(45),N2X(46),NOX2(52),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(38) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,49.61947603002897,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.020000000000000004,0.05,2.276711778916775e-19,5.95948095674662e-35,0.0009999999999999996,3.607540669329257e-32,0.0,0.0,9.940759892736462e-08,1.1776192214308528e-11,7.191571077860583e-10,0.009847747264406551,0.9901468281600609,1.7358289915880836e-12,1.2324930523676822e-10,6.338971806093241e-10,5.32366580819378e-06,1.0327310303913872e-32,0.0,1.2309735343201903e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181255e-17,1.3853417660761603e-16,4.61780570345319e-17,1.208748749250049e-32,-9.23561121894074e-17,7.317097417659952e-30,0.0,0.0,7.38665875641454e-24,-5.503997858590639e-24,2.926689626987237e-33,-9.934839830064744e-20,9.936153141773613e-20,9.934839830023392e-20,1.1256435227416693e-23,-1.3136106593067152e-23,-9.936153141740931e-20,-1.401298464324817e-44,0.0,-2.9894557241480826e-27,0.0,0.0,0.0,0.0,6.926708555181255e-17,9.23561121894074e-17,9.235609430162668e-17,9.235600684454891e-17,-4.607859233063394e-17,6.631313546135599e-24,3.0638030379025804e-23,1.3853413383405951e-16,4.6841903529677553e-32,-1.3853417660761603e-16,4.61780570345319e-17,7.332111594779426e-30,1.208748749250049e-32,7.317097417659938e-30,7.317097417659952e-30,3.197290693151851e-29,7.658649948532859e-23,-6.590292939155238e-23,1.0686376827779715e-23,2.14694627580958e-28,4.336808689942018e-14,99.99999999998414,1.3087912602580446e-14,1.584539906516005e-11,0.009847799698511607,7.19160936921629e-10,0.9901521001741993,9.940812822085131e-08,-9.695652173913043
999,500,101325.0,4.061585988376971,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999997,0.05,2.7814072104968238e-18,7.280562896635102e-34,0.0009999999999999944,4.407250721304302e-31,0.0,0.0,9.940759892736468e-08,1.1776192214308474e-11,7.191571077860773e-10,0.009847747264406792,0.9901468281600608,1.7358289915881036e-12,1.2324930523676323e-10,6.338971806093069e-10,5.323665808193705e-06,1.0328003101943678e-32,0.0,1.230973534320168e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.92670855518125e-17,1.3853416502708746e-16,4.6178057034531826e-17,1.20874874925008e-32,-9.235612925000756e-17,7.317097417660112e-30,0.0,0.0,-2.1258887648258986e-23,6.076530199461777e-24,3.2668420188089823e-34,6.595956047639286e-19,-6.595799856874131e-19,-6.595956047638835e-19,3.079857719897239e-23,-1.5617648023967176e-23,6.595799856874713e-19,9.80908925027372e-45,0.0,1.428165352730298e-27,0.0,0.0,0.0,0.0,6.92670855518125e-17,9.235612925000756e-17,9.235609182008484e-17,9.235600684454849e-17,-4.6837533851373785e-17,6.631313546135402e-24,3.0638030379025287e-23,1.38534133834059e-16,4.684190352967858e-32,-1.3853416502708746e-16,4.6178057034531826e-17,7.329511589354502e-30,1.20874874925008e-32,7.317097417660122e-30,7.317097417660112e-30,3.197291671163151e-29,7.658649948532645e-23,-6.589929432050114e-23,1.0685594277761738e-23,2.14694627580956e-28,5.637851296924623e-13,99.99999999998414,1.3087912602580802e-14,1.584539906516042e-11,0.009847799698511846,7.191609369216479e-10,0.990152100174199,9.940812822085133e-08,-8.608695652173912
999,500,101325.0,4.06158598837698e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999998708,0.0,0.0,0.01999999999958001,0.05000000000082748,2.781407210476435e-13,7.28056289913609e-29,0.0009999999994435797,4.407250722831553e-26,0.0,0.0,9.940759892805088e-08,1.177619221458466e-11,7.191571080386565e-10,0.00984774726796887,0.9901468281564996,1.735828991902534e-12,1.2324930516904006e-10,6.338971803754581e-10,5.323665807213242e-06,8.578349816928773e-32,0.0,1.2309735341063866e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555131468e-17,1.3853416544067776e-16,4.617805703419994e-17,1.208748749665452e-32,-9.235611436075652e-17,7.317097420196347e-30,0.0,0.0,-5.9540735967711485e-24,5.661944400026682e-24,1.3408866678015884e-34,6.59598912927274e-19,-6.5957998743278e-19,-6.595989129273763e-19,1.9218048625704653e-23,-1.8925706712858323e-23,6.595799874328506e-19,2.830622897936131e-43,0.0,-2.126930588663597e-28,0.0,0.0,0.0,0.0,6.926708555131468e-17,9.235611436075652e-17,9.235608851136238e-17,9.235600684388478e-17,-4.6837533851373785e-17,6.631313543665261e-24,3.063803037327268e-23,1.3853413383306353e-16,4.6841903546453903e-32,-1.3853416544067776e-16,4.617805703419994e-17,7.329318996360065e-30,1.208748749665452e-32,7.317097420196629e-30,7.317097420196347e-30,3.1972912197733207e-29,7.658649945760223e-23,-6.590070795924327e-23,1.0685821469702438e-23,2.14694627581668e-28,5.564203611752028e-08,99.99999999998414,1.3087912607172372e-14,1.58453990707666e-11,0.009847799702073935,7.191609371742279e-10,0.9901521001706369,9.940812822153747e-08,-3.608695652173913
999,500,101325.0,4.06158598837698e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999870804,0.0,-2.807503e-318,0.01999999995800076,0.050000000082746895,2.781407208457293e-11,7.280563146736684e-27,0.0009999999443579492,4.407250874030228e-24,0.0,0.0,9.940759899598575e-08,1.1776192241926552e-11,7.191571330457261e-10,0.009847747620638626,0.9901468278039268,1.7358290230331775e-12,1.2324929846400129e-10,6.33897157222879e-10,5.323665710140773e-06,7.555952475546445e-30,0.0,1.2309735129402131e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708550198399e-17,1.3853418612019308e-16,4.61780570013131e-17,1.2087487907897585e-32,-9.235611425735893e-17,7.317097671336273e-30,0.0,0.0,1.486231036600936e-23,-1.5116231183416987e-23,-3.476453575323605e-34,-3.161963103677781e-19,3.162019346154773e-19,3.1619631036654198e-19,5.879761492851727e-24,-5.625043059092324e-24,-3.1620193461581284e-19,-1.2670540714424996e-41,0.0,-7.960396197712702e-28,0.0,0.0,0.0,0.0,6.926708550198399e-17,9.235611425735893e-17,9.235610174625218e-17,9.235600677811399e-17,-4.586175189613684e-17,6.63131329910062e-24,3.0638029803705426e-23,1.3853413373440402e-16,4.68419052072869e-32,-1.3853418612019308e-16,4.61780570013131e-17,7.328837513873967e-30,1.2087487907897585e-32,7.317097671323601e-30,7.317097671336273e-30,3.1972912197733207e-29,7.658649671266765e-23,-6.590101088183089e-23,1.0686099148741079e-23,2.1469462765194e-28,5.564205086266982e-06,99.99999999998415,1.308791306177299e-14,1.5845399625902507e-11,0.009847800054744612,7.191609621813606e-10,0.990152099817966,9.940812828946303e-08,-1.608695652173913
999,500,101325.0,4.489251258218608e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999998831112,6.57845e-318,1.5447476e-317,0.0199999996200178,0.05000000074864045,2.516438450290664e-10,6.586987392329711e-26,0.0009999994965864882,3.9873984841411035e-23,0.0,0.0,9.9407599548207e-08,1.1776192464178452e-11,7.191573363193323e-10,0.009847750487366452,0.9901468249379874,1.7358292760831529e-12,1.232492439611353e-10,6.338969690238347e-10,5.323664921073072e-06,6.827830191235012e-29,0.0,1.2309733408879172e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708510107406e-17,1.3853417164453236e-16,4.617805673403924e-17,1.2087491250753488e-32,-9.235610836369708e-17,7.308002660522493e-30,0.0,0.0,6.5451573108995505e-24,-1.442391786638435e-24,-1.6015444945931455e-33,-8.583051083088951e-19,8.583027558127009e-19,8.5830510830911475e-19,-7.458523896591506e-24,2.354127235111871e-24,-8.583027558120737e-19,9.097052131462719e-33,0.0,1.6302721216930493e-27,0.0,0.0,0.0,0.0,6.926708510107406e-17,9.235610836369708e-17,9.235610919087768e-17,9.235600624359416e-17,-4.5319650809894085e-17,6.63131131112929e-24,3.0638025173931123e-23,1.3853413293258936e-16,4.684191870766418e-32,-1.3853417164453236e-16,4.617805673403924e-17,7.327585659410116e-30,1.2087491250753488e-32,7.317099712653955e-30,7.308002660522493e-30,3.197290918846767e-29,7.658647440016289e-23,-6.589878944952177e-23,1.0685871956800377e-23,2.1469462822339858e-28,5.034135118313354e-05,99.99999999998415,1.3087916757053051e-14,1.582570419238622e-11,0.009847802921479932,7.191611654554818e-10,0.9901520969512301,9.940812884160879e-08,-0.6521739130434785
999,500,101325.0,4.489251258218608e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999883112,0.0,0.0,0.01999999996200178,0.050000000074864034,2.5164384653116516e-11,6.58698554984495e-27,0.0009999999496586485,3.9873972982374745e-24,0.0,0.0,9.940759898944872e-08,1.17761922392955e-11,7.191571306393831e-10,0.009847747586702418,0.9901468278378536,1.7358290200375756e-12,1.2324929910920462e-10,6.338971594507746e-10,5.323665719481711e-06,6.83712393011529e-30,0.0,1.2309735149769598e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708550673111e-17,1.3853417660761603e-16,4.617805700447773e-17,1.2087487868325103e-32,-9.2356112292805e-17,7.317097647187841e-30,0.0,0.0,7.311147264933556e-24,-5.5941612334427785e-24,-3.4291090639137545e-33,-9.667333272519622e-19,9.667232413713356e-19,9.66733327252073e-19,-1.1801224124006242e-23,1.0085059019887858e-23,-9.66723241371348e-19,-2.93053547844249e-41,0.0,-8.21019029285233e-28,0.0,0.0,0.0,0.0,6.926708550673111e-17,9.2356112292805e-17,9.235611746268382e-17,9.235600678444326e-17,-4.5211230592645535e-17,6.631313322634235e-24,3.0638029858512944e-23,1.3853413374389688e-16,4.684190504747026e-32,-1.3853417660761603e-16,4.617805700447773e-17,7.325756025962947e-30,1.2087487868325103e-32,7.317097647158536e-30,7.317097647187841e-30,3.197291558315693e-29,7.65864969768037e-23,-6.590090990763502e-23,1.0686225366485913e-23,2.1469462764517696e-28,5.034135153007824e-06,99.99999999998415,1.308791301802835e-14,1.5845399572522436e-11,0.009847800020808317,7.191609597750117e-10,0.9901520998519023,9.940812828292692e-08,-1.6521739130434785
999,500,101325.0,4.961947603002899,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05,2.2767117789167623e-18,5.959480956746625e-34,0.0009999999999999957,3.6075406693292505e-31,0.0,0.0,9.940759892736444e-08,1.1776192214308465e-11,7.191571077860839e-10,0.009847747264406846,0.9901468281600608,1.7358289915881008e-12,1.2324930523676222e-10,6.338971806093032e-10,5.323665808193689e-06,1.0327866184111979e-32,-1.9187345403234832e-30,1.2309735343201633e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181197e-17,1.385341683358099e-16,4.6178057034531665e-17,1.2087487492500894e-32,-9.235613235193483e-17,7.317097417660162e-30,0.0,0.0,-2.10503499013811e-23,2.7678065906102124e-24,-7.3257726757552165e-34,-1.8340950352845714e-18,1.8340850100186557e-18,1.8340950352846912e-18,8.257905506903977e-24,1.0024951261000694e-23,-1.834085010018584e-18,2.8025969286496335e-45,0.0,-3.1363952834868248e-28,0.0,0.0,0.0,0.0,6.926708555181197e-17,9.235613235193483e-17,9.235611746268382e-17,9.23560068445482e-17,-4.4343868854657125e-17,6.631313546135312e-24,3.0638030379024964e-23,1.3853413383405784e-16,4.684190352967821e-32,-1.385341683358099e-16,4.6178057034531665e-17,7.32845232788509e-30,1.2087487492500894e-32,7.317097417660165e-30,7.317097417660162e-30,3.197291520699874e-29,7.658649948532562e-23,-6.590030406245981e-23,1.0686326340681783e-23,2.146946275809541e-28,4.3368086899420177e-13,99.99999999998415,1.308791260258095e-14,1.5845399065160583e-11,0.0098477996985119,7.191609369216546e-10,0.990152100174199,9.94081282208511e-08,-8.695652173913043
999,500,101325.0,4.961947603002898e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999999894,0.0,0.0,0.019999999999656216,0.05000000000067732,2.2767117789031467e-13,5.959480958422394e-29,0.0009999999995445438,3.607540670352609e-26,0.0,0.0,9.940759892792652e-08,1.1776192214534602e-11,7.19157107992827e-10,0.00984774726732252,0.990146828157146,1.735828991845483e-12,1.2324930518133008e-10,6.338971804178954e-10,5.323665807391188e-06,7.209171498139865e-32,0.0,1.2309735341451862e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555140634e-17,1.3853417329889358e-16,4.6178057034260895e-17,1.2087487495900936e-32,-9.235611280979287e-17,7.317097419737338e-30,0.0,0.0,3.4540599893706365e-24,-2.196087318813324e-24,-2.8511022861413996e-33,-1.9424995362961325e-18,1.942505228008269e-18,1.942499536295219e-18,4.432195175872382e-24,-5.6909394626982315e-24,-1.9425052280075544e-18,-8.323712878089412e-43,0.0,7.718103818596138e-28,0.0,0.0,0.0,0.0,6.926708555140634e-17,9.235611280979287e-17,9.235610174625218e-17,9.235600684400731e-17,-4.4235448637408575e-17,6.63131354411367e-24,3.063803037431727e-23,1.3853413383324758e-16,4.684190354341084e-32,-1.3853417329889358e-16,4.6178057034260895e-17,7.326333804946263e-30,1.2087487495900936e-32,7.317097419736507e-30,7.317097419737338e-30,3.197291069310044e-29,7.658649946263475e-23,-6.589929432050114e-23,1.068625061003488e-23,2.146946275815441e-28,4.5545620226683514e-08,99.99999999998414,1.308791260633914e-14,1.5845399069751684e-11,0.009847799701427582,7.19160937128398e-10,0.9901521001712833,9.94081282214131e-08,-3.695652173913043
999,500,101325.0,4.961947603002898e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999894248,0.0,0.0,0.019999999965621656,0.05000000006773218,2.2767117775502803e-11,5.9594811243194095e-27,0.0009999999544543807,3.607540771658513e-24,0.0,0.0,9.940759898353449e-08,1.177619223691511e-11,7.191571284622699e-10,0.009847747555999086,0.9901468278685488,1.7358290173273555e-12,1.23249299692944e-10,6.338971614664327e-10,5.3236657279328215e-06,6.18677406963434e-30,0.0,1.2309735168196845e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708551102615e-17,1.38534167095039e-16,4.6178057007340906e-17,1.2087487832522323e-32,-9.235610743311888e-17,7.317097625064098e-30,0.0,0.0,2.65473605218513e-24,3.927006087092533e-24,6.153657181864802e-34,9.050285462459812e-21,-9.05871059788897e-21,-9.05028546257521e-21,-1.5006549018944407e-23,8.424971263518251e-24,9.05871059807019e-21,2.313557777584916e-40,0.0,-1.64447779132883e-28,0.0,0.0,0.0,0.0,6.926708551102615e-17,9.235610743311888e-17,9.235611580832259e-17,9.235600679016951e-17,-4.618701254788249e-17,6.631313343926034e-24,3.0638029908099486e-23,1.3853413375248708e-16,4.6841904902879e-32,-1.38534167095039e-16,4.6178057007340906e-17,7.329800478846163e-30,1.2087487832522323e-32,7.317097625295452e-30,7.317097625064098e-30,3.197291896858067e-29,7.658649721577733e-23,-6.590050601085153e-23,1.0685972930996244e-23,2.146946276390608e-28,4.554561935932178e-06,99.99999999998414,1.3087912978450852e-14,1.584539952363033e-11,0.009847799990104902,7.191609575978928e-10,0.9901520998826059,9.940812827701347e-08,-1.695652173913043
999,500,101325.0,54.84416576121004,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,2.0598224801724894e-19,5.391755319466457e-35,0.0009999999999999996,3.263870920172607e-32,0.0,0.0,9.94075989273647e-08,1.1776192214308479e-11,7.191571077860771e-10,0.009847747264406816,0.9901468281600608,1.7358289915881044e-12,1.232493052367637e-10,6.338971806093069e-10,5.323665808193708e-06,1.0327304419966991e-32,0.0,1.2309735343201756e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181329e-17,1.3853416461349715e-16,4.6178057034532306e-17,1.2087487492500863e-32,-9.2356129870393e-17,7.317097417660185e-30,0.0,0.0,-2.2288219192586006e-23,6.4901221327639085e-24,2.5415036378519506e-33,-8.583188705884781e-19,8.583030521578855e-19,8.583188705884473e-19,-1.3900618624236572e-26,1.5815214020451524e-23,-8.583030521575581e-19,1.1210387714598534e-44,0.0,-3.216647660126249e-27,0.0,0.0,0.0,0.0,6.926708555181329e-17,9.2356129870393e-17,9.235612325294808e-17,9.235600684454974e-17,-4.5319650809894085e-17,6.631313546135508e-24,3.0638030379025634e-23,1.3853413383406062e-16,4.684190352967911e-32,-1.3853416461349715e-16,4.6178057034532306e-17,7.331726408790547e-30,1.2087487492500863e-32,7.317097417660196e-30,7.317097417660185e-30,3.197291295004959e-29,7.658649948532731e-23,-6.590292939155238e-23,1.0686604019720419e-23,2.1469462758096e-28,4.336808689942018e-14,99.99999999998414,1.3087912602580734e-14,1.5845399065160412e-11,0.00984779969851187,7.191609369216477e-10,0.990152100174199,9.940812822085136e-08,-9.739130434782608
999,500,101325.0,5.484416576121004,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,2.0598224801724413e-18,5.391755319466407e-34,0.0009999999999999961,3.263870920172539e-31,0.0,0.0,9.940759892736473e-08,1.1776192214308474e-11,7.191571077860594e-10,0.00984774726440655,0.9901468281600609,1.7358289915880828e-12,1.2324930523676674e-10,6.3389718060932e-10,5.323665808193759e-06,1.0327807344640016e-32,0.0,1.2309735343201842e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181181e-17,1.3853416337272623e-16,4.6178057034531345e-17,1.2087487492500434e-32,-9.235611653210564e-17,7.317097417659886e-30,0.0,0.0,-1.0193503757205292e-23,7.730889600326991e-24,2.3038770492217795e-34,1.9606605455978662e-18,-1.960622594488416e-18,-1.9606605455973898e-18,4.0414551819908825e-23,-3.795152314541518e-23,1.9606225944880313e-18,-2.5223372357846707e-44,0.0,-4.146137286133207e-28,0.0,0.0,0.0,0.0,6.926708555181181e-17,9.235611653210564e-17,9.235606948620828e-17,9.235600684454707e-17,-4.8138576458356397e-17,6.631313546135433e-24,3.063803037902521e-23,1.3853413383405715e-16,4.684190352967695e-32,-1.3853416337272623e-16,4.6178057034531345e-17,7.329415292857283e-30,1.2087487492500434e-32,7.317097417659862e-30,7.317097417659886e-30,3.197290918846767e-29,7.658649948532723e-23,-6.590111185602675e-23,1.0685619521310702e-23,2.146946275809539e-28,3.903127820947816e-13,99.99999999998414,1.3087912602580542e-14,1.5845399065160098e-11,0.009847799698511605,7.191609369216302e-10,0.9901521001741993,9.940812822085141e-08,-8.739130434782608
999,500,101325.0,5.4844165761210154e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999043212,0.0,0.0,0.019999999688966805,0.05000000061279719,2.059822468987053e-10,5.391756691128524e-26,0.000999999587932515,3.263871757785843e-23,0.0,0.0,9.9407599435561e-08,1.1776192418839715e-11,7.191572948510755e-10,0.009847749902548622,0.9901468255226448,1.7358292244603497e-12,1.2324925507977266e-10,6.338970074166175e-10,5.323665082043921e-06,5.5890861137125e-29,0.0,1.2309733759869144e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708518282259e-17,1.385341811571094e-16,4.617805678853116e-17,1.2087490568799326e-32,-9.235624991497941e-17,7.317099306552659e-30,0.0,0.0,-1.2554238592743734e-22,-1.0791521116215846e-23,2.1544360198923724e-33,-2.2676032700901157e-18,2.267765629861553e-18,2.2676032701397088e-18,2.987016999191272e-22,-1.6236377381862526e-22,-2.267765629885212e-18,-1.0339681104701059e-38,0.0,-4.04497474277044e-27,0.0,0.0,0.0,0.0,6.926708518282259e-17,9.235624991497941e-17,9.235594458193579e-17,9.235600635254823e-17,-4.391018798566293e-17,6.631311716671053e-24,3.0638026118381607e-23,1.3853413309603571e-16,4.6841915953519465e-32,-1.385341811571094e-16,4.617805678853116e-17,7.33134122280167e-30,1.2087490568799326e-32,7.317099296212981e-30,7.317099306552659e-30,3.1972838094569325e-29,7.658647895188698e-23,-6.590343426253171e-23,1.0686906942308022e-23,2.146946281066448e-28,4.120674849516365e-05,99.99999999998414,1.3087916003212454e-14,1.584540324002716e-11,0.009847802336660568,7.191611239871196e-10,0.9901520975360495,9.940812872897815e-08,-0.7391304347826084
999,500,101325.0,5.484416576121015e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999999904,0.0,0.0,0.019999999999688968,0.05000000000061281,2.0598224801613895e-13,5.391755320838217e-29,0.0009999999995879325,3.263870921010351e-26,0.0,0.0,9.940759892787272e-08,1.1776192214513054e-11,7.191571079731071e-10,0.009847747267044394,0.9901468281574238,1.735828991820925e-12,1.232493051866161e-10,6.338971804361486e-10,5.323665807467704e-06,6.620776781624979e-32,0.0,1.2309735341618688e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555144722e-17,1.3853417826197726e-16,4.6178057034288456e-17,1.2087487495576846e-32,-9.235609295745816e-17,7.317097419538084e-30,0.0,0.0,2.8270259486169056e-23,-7.159090135888705e-24,-2.8511020880412367e-33,-5.330300943906903e-19,5.330424027931079e-19,5.3303009439068955e-19,-8.80269462517016e-24,-1.2308438698533784e-23,-5.330424027931822e-19,6.445972935894159e-43,0.0,-3.5981017334009165e-29,0.0,0.0,0.0,0.0,6.926708555144722e-17,9.235609295745816e-17,9.235609512880728e-17,9.235600684406163e-17,-4.5644911461639737e-17,6.631313544306641e-24,3.063803037476714e-23,1.3853413383332846e-16,4.6841903542102264e-32,-1.3853417826197726e-16,4.6178057034288456e-17,7.326333804946263e-30,1.2087487495576846e-32,7.317097419538728e-30,7.317097419538084e-30,3.197291182157501e-29,7.658649946480138e-23,-6.590030406245981e-23,1.0686048661643145e-23,2.146946275814933e-28,4.1206751552613774e-08,99.99999999998414,1.3087912605980416e-14,1.584539906931074e-11,0.009847799701149457,7.191609371086782e-10,0.9901521001715614,9.940812822135933e-08,-3.7391304347826084
