,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,821.7391304347825,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,821.7391304347825,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287721327536876,0.0,0.0,0.018828027292906467,0.051459611080866816,5.9465357706562634e-05,0.0008621984398612024,1.850458750603107e-05,6.048746541180465e-08,0.0,0.0032723193515350204,6.237232276618843e-08,0.061172148641522324,0.9347274951025464,0.0008136935949229866,1.3945969610923154e-05,1.7204548484226983e-10,2.078474314726809e-10,1.9662845216877e-07,1.917463163060432e-15,0.0,1.3795919281360305e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.968824240678684e-10,1.005007645260938e-09,4.060340679335789e-11,5.887157658190284e-10,-6.700050935681501e-10,4.1301315880663925e-14,0.0,8.168852562970354e-16,1.3257790193562626e-16,8.641681281719137e-16,-8.610680152243774e-16,-8.609259087515434e-16,6.804367720921714e-20,-9.168429359230134e-17,2.6550280195069725e-20,-4.1493607420317506e-20,-6.168971896981754e-21,0.0,-1.211690350419474e-27,0.0,0.0,0.0,0.0,7.968824240678684e-10,6.700050935681501e-10,6.69899486131713e-10,6.699796682031775e-10,-3.300921914007725e-10,1.051157984949788e-13,2.5485662528828656e-14,9.998140291631658e-10,4.673737513412199e-12,-1.005007645260938e-09,4.060340679335789e-11,5.887579312968683e-10,5.887157658190284e-10,4.1301309711692035e-14,4.1301315880663925e-14,5.833222356134369e-16,3.1360186956561355e-17,2.8334750499363743e-13,-1.0544751382199144e-13,3.8940970123820005e-13,98.14954124939689,12.120326195054712,87.86734514929071,0.012328655654592225,0.9347409023805865,0.06117302606516659,0.000813705266149439,0.0032723662880974
999,825.2525252525252,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,825.2525252525252,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720840412576,0.0,0.0,0.01881806974838555,0.05145990363646618,4.9758082142236325e-05,0.0008818227323455528,1.83077501598092e-05,5.40092430041834e-08,0.0,0.0032611034774879953,6.144821914787809e-08,0.055023005397427265,0.9409835222951776,0.0007170865661327293,1.4898704759244116e-05,1.6314165929123951e-10,1.936307752058389e-10,1.7921776029961158e-07,1.6710722272238087e-15,0.0,1.4253626174036134e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.03680838756619e-10,1.0052092976628544e-09,3.397520558480396e-11,6.021154177596983e-10,-6.701395297669698e-10,3.687793531583339e-14,0.0,-1.1070447814379736e-15,8.231703946992084e-17,-1.0779141753959682e-15,1.0796315063058514e-15,1.0799004071245363e-15,1.2510135776802233e-19,-5.688669141526284e-17,3.9767593434992164e-22,-1.247011584576535e-19,-4.102339681820626e-21,0.0,-4.0389678347315804e-28,0.0,0.0,0.0,0.0,8.03680838756619e-10,6.701395297669698e-10,6.700276527867568e-10,6.701130042722921e-10,-3.292174422344415e-10,1.1126316551307773e-13,2.6550374894456087e-14,9.990396546424238e-10,5.576831116875291e-12,-1.0052092976628544e-09,3.397520558480396e-11,6.021512177767362e-10,6.021154177596983e-10,3.6877931213493715e-14,3.687793531583339e-14,6.707013913287102e-16,3.2006076907708157e-17,3.17374369982442e-13,-1.3700360273671694e-13,4.550806801873957e-13,98.16922498401907,10.139739945356862,89.84925400869322,0.01100604594991739,0.9409979028733406,0.055023846286360104,0.0007170975250062585,0.003261153315293169
999,826.0869565217392,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,826.0869565217392,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720745635628,0.0,0.0,0.018815913281829896,0.051459959875379976,4.764985434437643e-05,0.0008860799961005355,1.826990728058391e-05,5.252150196519943e-08,0.0,0.003258157381306942,6.122635698844067e-08,0.053632073456599635,0.9423986738134718,0.0006955780493400326,1.5136792932538311e-05,1.611674573826101e-10,1.904291770964752e-10,1.7528584206765494e-07,1.6156111990764813e-15,0.0,1.4364255195699828e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.051531609168006e-10,1.0052486381216422e-09,3.253569079974423e-11,6.050223314831417e-10,-6.701657713669531e-10,3.5862064980820676e-14,0.0,-3.788899648292839e-15,-4.988762017829691e-16,-3.9646317424926675e-15,3.95404754310103e-15,3.953164617462064e-15,-4.0090840791973827e-19,3.4523636669054936e-16,-3.304042967960386e-20,3.678679334605622e-19,2.5146084987662156e-20,0.0,3.614876212084765e-26,0.0,0.0,0.0,0.0,8.051531609168006e-10,6.701657713669531e-10,6.700518955820617e-10,6.701385774128853e-10,-3.2897926955299464e-10,1.1283729446049285e-13,2.681659088084756e-14,9.988188872003064e-10,5.817326160817072e-12,-1.0052486381216422e-09,3.253569079974423e-11,6.050542289415263e-10,6.050223314831417e-10,3.5862090126905664e-14,3.5862064980820676e-14,6.932540641380543e-16,3.215986065802937e-17,3.258081484472422e-13,-1.4573843660347745e-13,4.722719989754796e-13,98.1730092719416,9.709748964395835,90.27954858424232,0.01070245136185512,0.9424132975226563,0.05363290569444864,0.0006955888430002864,0.0032582079398946672
999,830.4347826086956,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,830.4347826086956,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720369497806,0.0,0.0,0.01880590187415149,0.05146017866609864,3.782695499280742e-05,0.0009058877486557637,1.8122656697573772e-05,4.514962319390212e-08,0.0,0.0032412048072509234,6.005882043615477e-08,0.046819769858137815,0.9493300834224226,0.0005921225186982942,1.6453489143547467e-05,1.5164999431771234e-10,1.7475083567969812e-10,1.5601872262760124e-07,1.3469255496259894e-15,0.0,1.4950040152733032e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.119885057566151e-10,1.0053982386481076e-09,2.582854120301229e-11,6.185472152665663e-10,-6.702654745949894e-10,3.0828552522452696e-14,0.0,-9.922262239236275e-16,7.149026371917483e-16,-7.432893953334013e-16,7.576419247372643e-16,7.574535534385445e-16,-1.7241196471697366e-19,-4.944319070909255e-16,-6.931517320860554e-21,1.6547513328533407e-19,-3.672042879293341e-20,0.0,-1.3126645462877635e-27,0.0,0.0,0.0,0.0,8.119885057566151e-10,6.702654745949894e-10,6.701433709594106e-10,6.702376488546599e-10,-3.2752372427396256e-10,1.2177565138272686e-13,2.82872143543726e-14,9.974180454125354e-10,7.257888055915119e-12,-1.0053982386481076e-09,2.582854120301229e-11,6.185773004929729e-10,6.185472152665663e-10,3.082851580202391e-14,3.0828552522452696e-14,8.224161031419134e-16,3.2964813737173904e-17,3.716477297801126e-13,-2.0045410586014e-13,5.729572165571329e-13,98.18773433024263,7.706953044207963,92.28384805428057,0.009198901511469496,0.9493460508472104,0.04682055735151534,0.0005921324780074403,0.0032412593232668853
999,834.7826086956521,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,834.7826086956521,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720168517178,0.0,0.0,0.018797784294245997,0.05146028741915277,2.980466502365087e-05,0.0009220188649241301,1.804941189131424e-05,3.849304425555734e-08,0.0,0.003221874734584073,5.887836930891659e-08,0.04073109296019502,0.9555263701720412,0.0005024062770827738,1.7902494853723325e-05,1.4325396975296822e-10,1.6061687941695238e-10,1.3871177223422052e-07,1.1131666969129042e-15,0.0,1.5546722938022285e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.175309762719292e-10,1.005473998121943e-09,2.035085853023266e-11,6.295616977955535e-10,-6.703159959398072e-10,2.6283350815080757e-14,0.0,-1.3637309442406833e-15,-2.6350636766769968e-17,-1.3760753716478146e-15,1.3759041937509738e-15,1.3754882509120647e-15,-2.0370460906618006e-19,1.475443377470622e-17,4.5002814159993325e-21,2.0821221329006572e-19,1.0663851220175493e-21,0.0,3.8370194429950014e-27,0.0,0.0,0.0,0.0,8.175309762719292e-10,6.703159959398072e-10,6.701830150583343e-10,6.702860494439883e-10,-3.256532982593698e-10,1.3199455839591715e-13,2.9897958592960047e-14,9.95549320769294e-10,9.068046514386609e-12,-1.005473998121943e-09,2.035085853023266e-11,6.295866050720632e-10,6.295616977955535e-10,2.6283351881465882e-14,2.6283350815080757e-14,9.715686434550447e-16,3.3778292189293016e-17,4.1995846273696027e-13,-2.737481609641989e-13,6.947119706367997e-13,98.19505881086857,6.072019492342189,93.92013842973093,0.007842077926891951,0.955543814442412,0.040731836554741725,0.0005024154491069135,0.003221933553739384
999,838.3838383838382,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,838.3838383838382,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720113367572,0.0,0.0,0.018792317542797903,0.051460307943331014,2.435784942023602e-05,0.0009329362419253136,1.803552528775291e-05,3.3560480635017184e-08,0.0,0.0032043817175713657,5.7897111469672766e-08,0.036217998370290716,0.9601203917104228,0.0004376769559197757,1.9206847555904995e-05,1.3700307486220664e-10,1.4995412363248584e-10,1.2576614994167242e-07,9.455824494963023e-16,0.0,1.6044801993925802e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.212636406997437e-10,1.005488184134876e-09,1.6631730338126918e-11,6.370161713405389e-10,-6.703254525295619e-10,2.291535970697076e-14,0.0,-2.3303798736369614e-15,1.032752588708194e-17,-2.330020718461971e-15,2.3303116826423893e-15,2.330203392659185e-15,-5.3407477161144274e-20,-1.044945405070382e-17,4.083068887976948e-21,5.748610251032894e-20,-7.169405700879824e-22,0.0,3.937993638863291e-26,0.0,0.0,0.0,0.0,8.212636406997437e-10,6.703254525295619e-10,6.701828860890976e-10,6.702940912427987e-10,-3.237276939165078e-10,1.4146669021251285e-13,3.1337271324673585e-14,9.935921438883553e-10,1.0909141057132062e-11,-1.005488184134876e-09,1.6631730338126918e-11,6.370367566788103e-10,6.370161713405389e-10,2.2915358990030184e-14,2.291535970697076e-14,1.1101997059668047e-15,3.4460809571293867e-17,4.610129455994888e-13,-3.5194794926222306e-13,8.141055553772106e-13,98.1964474712247,4.9622851175122396,95.03087779782341,0.0068370846643456985,0.9601391636272086,0.036218706491123714,0.00043768551321682564,0.003204444368450851
999,839.1304347826086,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,839.1304347826086,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928772011291389,0.0,0.0,0.01879131182022292,0.05146030536559516,2.3350459794587134e-05,0.0009349512165179797,1.8037242101636817e-05,3.260437859101775e-08,0.0,0.0032006124192179197,5.769376161681124e-08,0.035340258913303266,0.9610140255820142,0.0004252710360347387,1.948935853583822e-05,1.3577669937965166e-10,1.4785276785882424e-10,1.2323164804112768e-07,9.136776281594953e-16,0.0,1.6148185416761187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.219503553466456e-10,1.0054864375664912e-09,1.594387679972674e-11,6.383920121020557e-10,-6.703242918148603e-10,2.2262524946694704e-14,0.0,8.243736981874452e-16,-1.475995522715119e-18,8.239368065854561e-16,-8.2378730853733e-16,-8.241424528476176e-16,-1.737783202724305e-19,1.0805487319229658e-18,7.313986956894497e-21,1.810940351597428e-19,7.354793188534301e-23,0.0,-8.683780844672898e-27,0.0,0.0,0.0,0.0,8.219503553466456e-10,6.703242918148603e-10,6.701796027801769e-10,6.702926086748856e-10,-3.2328006627734256e-10,1.4354734606131985e-13,3.16474486469669e-14,9.931347897859303e-10,1.13352637766664e-11,-1.0054864375664912e-09,1.594387679972674e-11,6.384150985638826e-10,6.383920121020557e-10,2.226252502024264e-14,2.2262524946694704e-14,1.1406080734484358e-15,3.460346502013923e-17,4.695670373155754e-13,-3.70445484336332e-13,8.411877331903844e-13,98.19627578983633,4.757063713700242,95.23629397145191,0.006642314847859516,0.9610330848376565,0.03534095979696486,0.0004252794701982132,0.003200675895180482
999,843.4782608695651,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,843.4782608695651,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720174575994,0.0,0.0,0.01878622531443753,0.0514602505027098,1.8220387283050324e-05,0.0009451848116579,1.8074045245046208e-05,2.748106719857152e-08,0.0,0.0031778532024337174,5.651309941804222e-08,0.030604867260337832,0.9658363072137937,0.0003594197908507337,2.1218828747085903e-05,1.290488873944249e-10,1.3630356637000429e-10,1.0943238702487605e-07,7.460911258235633e-16,0.0,1.674929974404185e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25423546382434e-10,1.0054486571933143e-09,1.2441023091936107e-11,6.45379585398681e-10,-6.702991027104491e-10,1.8764291406273868e-14,0.0,8.004246447962044e-16,8.475631004617842e-17,8.288584154464662e-16,-8.278566066047939e-16,-8.276180642380837e-16,1.269581876039221e-19,-5.861751439264712e-17,2.821513247816189e-20,-9.874751047762127e-20,-3.6106892697214316e-21,0.0,1.3126645462877636e-26,0.0,0.0,0.0,0.0,8.25423546382434e-10,6.702991027104491e-10,6.701413563050981e-10,6.702655930327696e-10,-3.202980626088253e-10,1.5647651339008805e-13,3.353282384203667e-14,9.900780916346474e-10,1.4164152168364087e-11,-1.0054486571933143e-09,1.2441023091936107e-11,6.45399178544892e-10,6.45379585398681e-10,1.87642877955846e-14,1.8764291406273868e-14,1.3285094751233006e-15,3.5443136543600716e-17,5.191323726735966e-13,-4.959924840956974e-13,1.016488809380948e-12,98.19259547549537,3.7120807637195465,96.28232045516258,0.005598781117865233,0.9658571238809277,0.030605526886953317,0.00035942753742444566,0.003177921694694592
999,847.8260869565217,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,847.8260869565217,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720327561332,0.0,0.0,0.01878227724505203,0.051460139321921915,1.4180851349050198e-05,0.0009531980125515568,1.8148731162833125e-05,2.3081829348721025e-08,0.0,0.0031539950345848377,5.5343388033295634e-08,0.02647163837616601,0.9700474331726064,0.0003035123031350464,2.3094896792240304e-05,1.2293092156356458e-10,1.2583259009552005e-10,9.71620749948459e-08,6.070429671077537e-16,0.0,1.7346248823296775e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.281195303794844e-10,1.0053722217939634e-09,9.682796139463272e-12,6.508510519035327e-10,-6.702481470990289e-10,1.5760454477775214e-14,0.0,9.83123666453635e-16,2.6303018323122218e-17,9.917402800705868e-16,-9.91753065073916e-16,-9.911215247911346e-16,3.177638490286495e-19,-1.8306544221226187e-17,7.58406427694274e-21,-3.1017605765595717e-19,-1.0025202652617331e-21,0.0,8.27988406119974e-27,0.0,0.0,0.0,0.0,8.281195303794844e-10,6.702481470990289e-10,6.700758194059347e-10,6.702125791367258e-10,-3.165808273489874e-10,1.7081261240450484e-13,3.5549961664411905e-14,9.86261723856169e-10,1.7678932498316595e-11,-1.0053722217939634e-09,9.682796139463272e-12,6.508678040972883e-10,6.508510519035327e-10,1.5760453475254955e-14,1.5760454477775214e-14,1.5333872337476352e-15,3.629959892829975e-17,5.672692009834843e-13,-6.563902806108723e-13,1.2252291684270243e-12,98.18512688371669,2.889316716933538,97.10598041171265,0.004702871353814345,0.9700701532957772,0.02647225838593447,0.0003035194118976442,0.003154068906390705
999,851.5151515151515,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,851.5151515151515,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.92877205113208,0.0,0.0,0.018779653580337317,0.05146001199134455,1.1451464278996815e-05,0.0009585776652850351,1.8234297339826028e-05,1.986933434229746e-08,0.0,0.0031331490162019434,5.4363791585243656e-08,0.02339314239780645,0.9731856850185374,0.0002628985860592282,2.4804068818951668e-05,1.1813251750379022e-10,1.1770386470245405e-10,8.783691975723853e-08,5.086365949110699e-16,0.0,1.7847602771525162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.299112430000799e-10,1.0052847239342573e-09,7.819149097645943e-12,6.545243095499008e-10,-6.70189818819424e-10,1.3566932630058315e-14,0.0,-1.1366554286912609e-15,-1.1326360338659084e-16,-1.1738707448712967e-15,1.172922238006934e-15,1.1725023860121381e-15,-2.0834776307008326e-19,7.838332137863904e-17,-1.1001189324089347e-20,1.9735030675720806e-19,3.829776306756714e-21,0.0,3.311953624479896e-26,0.0,0.0,0.0,0.0,8.299112430000799e-10,6.70189818819424e-10,6.700039293539382e-10,6.701523425308052e-10,-3.1273971586520065e-10,1.8409245877259154e-13,3.736087552599731e-14,9.823234410576412e-10,2.1307311352531343e-11,-1.0052847239342573e-09,7.819149097645943e-12,6.545367026156157e-10,6.545243095499008e-10,1.3566936459834622e-14,1.3566932630058315e-14,1.7186233917089815e-15,3.7040772670945847e-17,6.060150573129534e-13,-8.246342047053531e-13,1.4324049261826533e-12,98.17657026601741,2.3334135431129344,97.66253777282411,0.004048684062951259,0.9732101369051205,0.0233937301648416,0.0002629051915472744,0.003133227738490579
999,852.1739130434783,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,852.1739130434783,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720548228988,0.0,0.0,0.01877924507688259,0.05145998677122282,1.1021962627416828e-05,0.0009594207770097187,1.825124715707277e-05,1.9342201404357224e-08,0.0,0.0031293833570837323,5.419034476819014e-08,0.022881759269155918,0.9737071745417506,0.00025624203109785585,2.5120742349766487e-05,1.1730858374090885e-10,1.1631977580738021e-10,8.626911227805652e-08,4.927623112545244e-16,0.0,1.7936547624241328e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.301902242243178e-10,1.0052683190676967e-09,7.52588159248763e-12,6.551000006260479e-10,-6.701788795714491e-10,1.3206971548312398e-14,0.0,4.68462673876493e-15,-1.0679601221771901e-15,4.308159294156732e-15,-4.3194523610947796e-15,-4.317569278833053e-15,1.002473602813903e-18,7.121711271907397e-16,-4.727823418401211e-21,-1.0072012487937347e-18,3.4058012384664166e-20,0.0,-1.0057029908481636e-25,0.0,0.0,0.0,0.0,8.301902242243178e-10,6.701788795714491e-10,6.699898428902466e-10,6.701404366889792e-10,-3.1197899183477417e-10,1.8657185791671455e-13,3.769354148211114e-14,9.815444891644122e-10,2.202590848940007e-11,-1.0052683190676967e-09,7.52588159248763e-12,6.551175157909482e-10,6.551000006260479e-10,1.3207005606324785e-14,1.3206971548312398e-14,1.752652158626433e-15,3.7174588419242475e-17,6.126710826129935e-13,-8.58127145003425e-13,1.4725880543635645e-12,98.17487528429272,2.245934541679089,97.75012412689989,0.003941331421017375,0.9737319470623574,0.022882341414248237,0.00025624855026620716,0.003129462973128193
999,860.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,860.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287721108451059,0.0,0.0,0.018775193802205787,0.05145961055488667,6.656357083556093e-06,0.0009679107729974668,1.8504128477409556e-05,1.3539243110135286e-08,0.0,0.003079006156774455,5.1950970937125314e-08,0.017093918638067366,0.9796142824206896,0.0001828524274917235,2.9629235610757393e-05,1.0719559988751032e-10,9.976157069249674e-11,6.803962592769107e-08,3.237430824602238e-16,0.0,1.9092381175754977e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.329572385248993e-10,1.0050083896267156e-09,4.5450122156767135e-12,6.608969857406679e-10,-6.700055966466169e-10,9.244696749531035e-15,0.0,8.112967239897732e-16,-1.4192673711678608e-16,7.653566017211155e-16,-7.665186644926432e-16,-7.66404219087804e-16,7.102316365076499e-20,9.8167077433267e-17,1.2885262109276071e-20,-5.813284385045246e-20,3.441858270105711e-21,0.0,2.4233807008389483e-27,0.0,0.0,0.0,0.0,8.329572385248993e-10,6.700055966466169e-10,6.697809497838817e-10,6.699631275879827e-10,-2.993972355192637e-10,2.223269733983852e-13,4.2331893999031854e-14,9.687117439628258e-10,3.392493774022933e-11,-1.0050083896267156e-09,4.5450122156767135e-12,6.60906995797461e-10,6.608969857406679e-10,9.244700191389305e-15,9.244696749531035e-15,2.2217222593759555e-15,3.898467252091675e-17,6.90990081224821e-13,-1.413656341369593e-12,2.1069071295263084e-12,98.14958715225903,1.3567089280980604,98.64053148358347,0.002759588318461851,0.9796436133001818,0.017094430451417397,0.00018285790232259506,0.0030790983460781034
999,865.2173913043476,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,865.2173913043476,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287721409924165,0.0,0.0,0.018773883955415776,0.05145941082800344,5.179176942224527e-06,0.0009707353278528216,1.8638393896123746e-05,1.1325473085557464e-08,0.0,0.003053665031393945,5.0870291014775386e-08,0.014783600275788384,0.9819756565546786,0.0001546581168214209,3.2111948286528964e-05,1.0256629106738531e-10,9.254381655564131e-11,6.043968377231701e-08,2.6242613126890107e-16,0.0,1.9656794594727228e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.338520280486313e-10,1.0048707322648067e-09,3.536382079522532e-12,6.628255909501169e-10,-6.699138213144105e-10,7.733120631756519e-15,0.0,1.3099334874862795e-16,-2.386391554719696e-19,1.3071904315633982e-16,-1.3063518900669412e-16,-1.3080412807163792e-16,-8.350704494514597e-20,-3.8303630701754867e-20,1.938499369463293e-21,8.543734643323694e-20,-1.0853164111248783e-24,0.0,4.038967834731581e-27,0.0,0.0,0.0,0.0,8.338520280486313e-10,6.699138213144105e-10,6.696691184023243e-10,6.698689732423863e-10,-2.909880160044181e-10,2.422382828359231e-13,4.480818734175258e-14,9.60179461114753e-10,4.189699620792634e-11,-1.0048707322648067e-09,3.536382079522532e-12,6.628334547897908e-10,6.628255909501169e-10,7.733120630671203e-15,7.733120631756519e-15,2.4646675539937364e-15,3.9921047483582307e-17,7.223761550034299e-13,-1.7823474897056126e-12,2.507228233310516e-12,98.13616061038763,1.0557722401946636,98.94191906863185,0.002308691173490925,0.9820074932585441,0.014784079575963399,0.00015466313100342507,0.003053764034489042
