,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,2850.0304385180934,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999785,0.050000000000000405,1.3910439678104352e-16,2.9706526825663054e-21,0.0009999999999997216,3.774036578028529e-23,0.0,0.0006052519853292719,7.170041144113298e-08,0.7597712008442571,0.1941215783929773,0.04549012456358219,6.104906715158234e-08,7.504061097131416e-07,8.684630799445696e-08,1.0869452143445684e-05,6.5470121707961584e-21,0.0,4.759814447406669e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782135918e-12,4.861739298566369e-12,1.6205624925565576e-12,3.4608024096875256e-17,-3.2411604701842237e-12,4.3967424937089355e-19,0.0,2.575718880407697e-18,1.410162530924573e-18,3.983579863232003e-18,-4.4024790780561246e-18,-3.593032156958609e-18,4.1889915272320937e-19,-3.0653373027042315e-20,2.8351659523537083e-20,-3.905474791107586e-19,4.81482486096809e-34,0.0,8.536082625388802e-32,0.0,0.0,0.0,0.0,2.4308878782135918e-12,3.2411604701842237e-12,3.2385212946680485e-12,3.24111380190448e-12,-1.6178938614178071e-12,2.639201233733429e-15,4.6669146184187684e-17,4.859054720350385e-12,1.0752603136297355e-19,-4.861739298566369e-12,1.6205624925565576e-12,3.903127820947816e-17,3.4608024096875256e-17,4.39674249370894e-19,4.3967424937089355e-19,4.9358156530857176e-21,1.4352737376422444e-21,4.100839678882389e-21,-6.36669071235043e-25,1.0472565738596224e-20,2.7842311789427754e-11,99.99890510288223,0.0010677664494141406,2.7130668358034034e-05,0.19412387763769826,0.7597801998434262,0.04549066336472744,0.0006052591541481308,-9.454849498327757
999,500,101325.0,28720.63117797828,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999983,0.05000000000000005,1.380372744947806e-17,2.94786368557383e-22,0.0009999999999999727,3.7450845201866444e-24,0.0,0.0006052519853293393,7.170041144114664e-08,0.759771200844293,0.19412157839292069,0.045490124563602664,6.104906715156213e-08,7.504061097133859e-07,8.684630799448866e-08,1.0869452143450115e-05,6.5470121654611286e-21,0.0,4.759814447407004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887878214197e-12,4.861740528458208e-12,1.6205624925580438e-12,3.460802409709288e-17,-3.2411604806133177e-12,4.396742493711211e-19,0.0,2.9278216512750316e-18,1.802711446834479e-19,3.1162181250257588e-18,-3.1556456628520968e-18,-3.2135639152892497e-18,3.942823160250447e-20,-1.2864449714526188e-19,1.3677158434846134e-19,9.734333775778467e-20,-8.66668474974256e-34,0.0,6.803783872050935e-31,0.0,0.0,0.0,0.0,2.430887878214197e-12,3.2411604806133177e-12,3.2385214030882653e-12,3.2411138019047727e-12,-1.617894349308785e-12,2.639201233733461e-15,4.6669146184190045e-17,4.859054720350838e-12,1.0752603136290415e-19,-4.861740528458208e-12,1.6205624925580438e-12,3.8163916471489756e-17,3.460802409709288e-17,4.396742493711202e-19,4.396742493711211e-19,4.9358156546634394e-21,1.4352737376429512e-21,4.100839677896313e-21,-6.366690713433764e-25,1.0472565738593668e-20,2.732189474663471e-12,99.99890510288222,0.0010677664494198754,2.713066835802319e-05,0.19412387763764166,0.7597801998434622,0.045490663364747934,0.0006052591541481984,-10.45819397993311
999,500,101325.0,28.06470846309833,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999936,0.0,0.0,0.01999999999997867,0.05000000000004203,1.4126345387319177e-14,3.0167605599136986e-19,0.00099999999997174,3.832613881391024e-21,0.0,0.0006052519853192612,7.170041144001406e-08,0.7597712008447784,0.1941215783932518,0.04549012456279665,6.104906715111319e-08,7.504061096796912e-07,8.684630799137571e-08,1.0869452143159082e-05,6.547012766605747e-21,0.0,4.759814447284624e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878781306625e-12,4.861740733440182e-12,1.6205624925006208e-12,3.460802407282147e-17,-3.2411604860131523e-12,4.396742493636123e-19,0.0,-3.4199096366928517e-19,-2.4876789742349232e-20,-3.532288026489399e-19,-3.6388149873712905e-19,6.624078763486879e-19,7.17109911959679e-19,-3.9429506732386296e-19,4.0793263039509756e-19,-3.0917729735558567e-19,-1.925929944387236e-34,0.0,4.895691349140818e-30,0.0,0.0,0.0,0.0,2.4308878781306625e-12,3.2411604860131523e-12,3.2385216741388084e-12,3.241113801794134e-12,-1.6178939427329705e-12,2.639201233595555e-15,4.666914618217416e-17,4.8590547201850175e-12,1.0752603136132306e-19,-4.861740733440182e-12,1.6205624925006208e-12,3.4694469519536136e-17,3.460802407282147e-17,4.396742493636121e-19,4.396742493636123e-19,4.935815656536984e-21,1.4352737375676103e-21,4.100839679967073e-21,-6.366690714517101e-25,1.0472565738247428e-20,2.825994646626917e-09,99.99890510288293,0.001067766448708869,2.713066835852139e-05,0.1941238776379727,0.7597801998439474,0.04549066336394189,0.0006052591541381198,-7.448160535117056
999,500,101325.0,2916640.776023707,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05,1.3592752601446694e-19,2.9028088193913087e-24,0.0009999999999999998,3.6878450071345107e-26,0.0,0.0006052519853295259,7.170041144113469e-08,0.7597712008442237,0.194121578392998,0.04549012456359448,6.104906715158794e-08,7.504061097133065e-07,8.684630799447748e-08,1.0869452143448448e-05,6.5470121648770234e-21,0.0,4.7598144474085925e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887878215644e-12,4.8617341824873684e-12,1.6205624925574658e-12,3.46080240971133e-17,-3.2411606005214193e-12,4.396742493710011e-19,0.0,2.5334708261075942e-18,6.5262433102942145e-18,9.187750290924278e-18,-9.254280873292664e-18,-9.014043058564227e-18,6.653284485916402e-20,2.3520909241745586e-19,-1.0717478739300663e-19,-1.7370764561167707e-19,1.2518544638517031e-33,0.0,-6.092859935001307e-31,0.0,0.0,0.0,0.0,2.430887878215644e-12,3.2411606005214193e-12,3.2385211591427765e-12,3.241113801905656e-12,-1.6178940782582416e-12,2.639201233734305e-15,4.6669146184203905e-17,4.859054720352162e-12,1.0752603136299539e-19,-4.8617341824873684e-12,1.6205624925574658e-12,4.4235448637408575e-17,3.46080240971133e-17,4.396742493710024e-19,4.396742493710011e-19,4.935815652789895e-21,1.4352737376432138e-21,4.1008396784879586e-21,-6.366690712711542e-25,1.0472565738601623e-20,2.168404344971009e-14,99.99890510288222,0.0010677664494208865,2.7130668358025465e-05,0.19412387763771896,0.7597801998433928,0.045490663364739746,0.0006052591541483848,-12.464882943143813
999,500,101325.0,2.046617999391985,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92899999999991,0.0,0.0,0.0199999999997075,0.05000000000057631,1.9371068019932808e-13,4.136800560075318e-18,0.0009999999996124775,5.2555577661408033e-20,0.0,0.0006052519851907272,7.170041142555389e-08,0.7597712008518049,0.1941215783963154,0.045490124552839115,6.104906714490218e-08,7.504061092507706e-07,8.684630795194253e-08,1.0869452139502424e-05,6.547020416316866e-21,0.0,4.7598144457144266e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878770652046e-12,4.861740794426554e-12,1.6205624917911381e-12,3.460802376400173e-17,-3.2411604717194717e-12,4.396742492714307e-19,0.0,1.6213873753196278e-17,-8.799403496675212e-20,1.6126644528042652e-17,-1.5353686913070453e-17,-1.6143435901751963e-17,-7.729577378475467e-19,7.56930364185917e-19,-7.561659201451791e-19,1.6791862052163746e-20,9.62964972193618e-35,0.0,-2.584625068757513e-30,0.0,0.0,0.0,0.0,2.4308878770652046e-12,3.2411604717194717e-12,3.238520508621473e-12,3.241113800373597e-12,-1.6178942679936218e-12,2.63920123181849e-15,4.6669146156235156e-17,4.859054718055948e-12,1.0752603133944283e-19,-4.861740794426554e-12,1.6205624917911381e-12,5.117434254131581e-17,3.460802376400173e-17,4.396742492714309e-19,4.396742492714307e-19,4.935815647958122e-21,1.4352737366110967e-21,4.1008396775018825e-21,-6.366690713674506e-25,1.0472565733727092e-20,3.875224793836729e-08,99.99890510289198,0.0010677664396483732,2.7130668364713478e-05,0.19412387764103553,0.7597801998509709,0.04549066335398405,0.0006052591540095819,-6.311036789297658
999,500,101325.0,2.244763378413224e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289921344270848,0.0,0.0,0.0199744304271646,0.050050376934266685,1.69333171107273e-05,2.0287352278378196e-10,0.0009661246868038203,4.6959646763055075e-12,0.0,0.0005930281232867028,7.032310846917558e-08,0.760437163364456,0.1944152913473157,0.04454306441970126,6.045614619361694e-08,7.10343720152055e-07,8.314166621137098e-08,1.0523869188236696e-05,7.289417706210309e-19,0.0,4.611411022965919e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3307058710518842e-12,4.66138811543984e-12,1.553787826575208e-12,1.8615514489840085e-17,-3.1075950602805195e-12,4.30898016192625e-19,0.0,8.399637200120407e-17,4.580251906963278e-18,8.85064430046771e-17,-1.0077614648185252e-16,-8.585626730133482e-17,1.22697029921026e-17,-9.6897082726237e-18,9.61952774073478e-18,-2.650175590559932e-18,-1.4779283059261407e-28,0.0,-6.209847991597402e-29,0.0,0.0,0.0,0.0,2.3307058710518842e-12,3.1075950602805195e-12,3.1051307087647667e-12,3.1075508846805174e-12,-1.5512765226023684e-12,2.474036520701669e-15,4.4244434236714676e-17,4.6588742992417585e-12,1.0544754200603759e-19,-4.66138811543984e-12,1.553787826575208e-12,1.0755285551056204e-16,1.8615514489840085e-17,4.3089801604483216e-19,4.30898016192625e-19,4.703323748122364e-21,1.3462978957805774e-21,3.9972507018792946e-21,-6.347046097158149e-25,1.0047507112490432e-20,3.387531319617976,99.99937323526056,0.0005990328118154475,2.77319276226766e-05,0.19441751796161919,0.7604458725573034,0.04454357456591286,0.0005930349151645048,1.648829431438127
999,500,101325.0,2.2621169304690213e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289991893891024,0.0,0.0,0.01999736484199523,0.05000519175044273,1.745108503323087e-06,3.4434832893280947e-11,0.000996508875046624,4.745181998091283e-13,0.0,0.0006040018877133338,7.155974978630798e-08,0.7598393385198839,0.1941516472651214,0.04539320843103215,6.098873680208844e-08,7.46241846927509e-07,8.646319069107598e-08,1.0833898170491983e-05,8.08944754024744e-20,0.0,4.74455438145521e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4205376879590307e-12,4.8410430073415065e-12,1.6136646726402454e-12,3.18411567202461e-17,-3.227362074880435e-12,4.387768749602886e-19,0.0,2.139696172626478e-17,8.864268608607769e-20,2.149649416007349e-17,-2.2918494511621244e-17,-2.0953783408040708e-17,1.4220006261042525e-18,-8.683974025103457e-19,8.792883769816175e-19,-5.427122533250779e-19,1.1396690445911468e-30,0.0,4.898189039537445e-30,0.0,0.0,0.0,0.0,2.4205376879590307e-12,3.227362074880435e-12,3.22474097663554e-12,3.227315645211704e-12,-1.6110119965481728e-12,2.6219617305163783e-15,4.6417351765825225e-17,4.83837459915962e-12,1.0731361580129029e-19,-4.8410430073415065e-12,1.6136646726402454e-12,5.377642775528102e-17,3.18411567202461e-17,4.387768749614284e-19,4.387768749602886e-19,4.911781004761081e-21,1.4259907517122226e-21,4.0902661205039315e-21,-6.364781808228603e-25,1.042867435025987e-20,0.3491124953375986,99.9989862088659,0.000986600080465446,2.7191053638258143e-05,0.19415393903807418,0.759848307690473,0.04539374425407969,0.0006040090173731083,0.6454849498327766
999,500,101325.0,2.2972275360711466e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999919839872,0.0,0.0,0.01999997394129325,0.0500000513404624,1.7257109439347138e-08,3.682350371278729e-13,0.0009999654767748752,4.6821231078451884e-15,0.0,0.000605239633827009,7.169902185661846e-08,0.7597718741409281,0.19412187547801155,0.0454891669320463,6.104847139102227e-08,7.503648900032819e-07,8.684251791249492e-08,1.0869100622267073e-05,7.28211014624102e-21,0.0,4.7596635790974135e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4307854968035982e-12,4.8615360496225436e-12,1.6204942630043745e-12,3.457837288453329e-17,-3.241023982947933e-12,4.396653832213565e-19,0.0,-1.6728623687585548e-17,-7.405358786874622e-20,-1.6803441769998173e-17,1.5683456989050554e-17,1.7969660185289753e-17,1.1199847536699698e-18,4.5468720948321796e-20,-4.62334261462571e-20,-1.1662181757795364e-18,1.2518544638517031e-33,0.0,1.1088228691193546e-29,0.0,0.0,0.0,0.0,2.4307854968035982e-12,3.241023982947933e-12,3.238384902034749e-12,3.2409773156233838e-12,-1.6178250145798545e-12,2.6390305088849137e-15,4.666665407292277e-17,4.858850160409933e-12,1.0752393273834857e-19,-4.8615360496225436e-12,1.6204942630043745e-12,1.8214596497756474e-17,3.457837288453329e-17,4.396653832213579e-19,4.396653832213565e-19,4.935577897114202e-21,1.4351818118395325e-21,4.100735236558159e-21,-6.366671963061308e-25,1.047213160161997e-20,0.0034523225124786713,99.99890597219184,0.0010668965443731712,2.7131263787671575e-05,0.19412417464885945,0.7597808728451688,0.04548970570371357,0.0006052468022582776,-1.3612040133779253
999,500,101325.0,2.387406771860647,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999228,0.0,0.0,0.019999999999749246,0.05000000000049404,1.6605957956976064e-13,3.5462957538565086e-18,0.0009999999996677944,4.5053567109526167e-20,0.0,0.000605251985210546,7.170041142778317e-08,0.7597712008506741,0.19412157839590868,0.04549012455435618,6.104906714588706e-08,7.504061093168556e-07,8.684630795800685e-08,1.0869452140063027e-05,6.547019238466745e-21,0.0,4.759814445957049e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43088787722948e-12,4.8617406843122715e-12,1.6205624918992294e-12,3.4608023811549314e-17,-3.2411604707665597e-12,4.396742492854375e-19,0.0,7.430982680962743e-18,2.244953311114134e-20,7.45302710059702e-18,-7.953898068460471e-18,-7.659441078751096e-18,5.008700623267189e-19,-7.076957557465818e-19,7.072877505021602e-19,2.064177740922967e-19,2.118522938825959e-33,0.0,4.255423462293127e-30,0.0,0.0,0.0,0.0,2.43088787722948e-12,3.2411604707665597e-12,3.2385219722944063e-12,3.2411138005931308e-12,-1.6178944577290022e-12,2.6392012320934946e-15,4.6669146160246915e-17,4.859054718384953e-12,1.0752603134291232e-19,-4.8617406843122715e-12,1.6205624918992294e-12,4.2500725161431774e-17,3.4608023811549314e-17,4.3967424928543975e-19,4.396742492854375e-19,4.935815655748123e-21,1.435273736758318e-21,4.100839677107451e-21,-6.366690714035618e-25,1.0472565734429872e-20,3.322056171817245e-08,99.99890510289057,0.0010677664410441313,2.7130668363767796e-05,0.19412387764062894,0.7597801998498405,0.045490663355501164,0.0006052591540294012,-6.377926421404682
999,500,101325.0,2.618545958474233e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289932173766212,0.0,0.0,0.019977950897217937,0.05004344092611001,1.4601894917968814e-05,1.8596166447375444e-10,0.0009707887151344047,4.037021844673312e-12,0.0,0.0005947237864061656,7.051441224051938e-08,0.760344807418621,0.19437461201643846,0.04467435010011265,6.053880005930767e-08,7.158138764468649e-07,8.365002236984182e-08,1.0571529422117653e-05,6.29350394619034e-19,0.0,4.631888470442024e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3444665776063537e-12,4.6889128373078914e-12,1.5629605547488424e-12,1.990500191247135e-17,-3.125941873962661e-12,4.3211555331674223e-19,0.0,3.9729918913028925e-18,-1.9212804808979155e-20,3.9490111978918436e-18,-4.346512309292426e-18,-3.768341736273386e-18,3.975012652385257e-19,-2.215985484828585e-19,2.1683114499879464e-19,-1.8067010081761944e-19,-4.6354244866484186e-30,0.0,1.6094033580271936e-30,0.0,0.0,0.0,0.0,2.3444665776063537e-12,3.125941873962661e-12,3.123445593963478e-12,3.125897301552504e-12,-1.5604295741829255e-12,2.4964968624938106e-15,4.4575819158132464e-17,4.686371629571446e-12,1.0573606901849796e-19,-4.6889128373078914e-12,1.5629605547488424e-12,2.4286128663675302e-17,1.990500191247135e-17,4.3211555331210685e-19,4.3211555331674223e-19,4.735237743286107e-21,1.3584026625070855e-21,4.011646401488253e-21,-6.349904844409976e-25,1.0105921796156484e-20,2.921128486559532,99.99933558479891,0.0006367681385219427,2.764706255461178e-05,0.1943768486483285,0.7603535565624832,0.044674864159408065,0.0005947306297802701,1.5819397993311037
999,500,101325.0,2.6387891048289287e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289993046766792,0.0,0.0,0.019997739622116328,0.05000445336371522,1.4969136397863488e-06,2.985959519926123e-11,0.0009970053935827435,4.069018815610111e-13,0.0,0.0006041798121784371,7.157977260287553e-08,0.7598296413685353,0.194147367585816,0.04540700160277796,6.099732765500492e-08,7.468336039259493e-07,8.651766025462657e-08,1.0838955602476027e-05,7.031913895450577e-20,0.0,4.746725170536483e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4220093538394454e-12,4.843986082609048e-12,1.6146454773168313e-12,3.220804397899626e-17,-3.2293240368614902e-12,4.38904600314478e-19,0.0,1.205663290333182e-18,-2.1878721291440727e-20,1.1801592022380347e-18,-1.5613340563409983e-18,-8.973217400705458e-19,3.8117483874600543e-19,-1.019628155346821e-19,9.833742354305306e-20,-2.8283742219579127e-19,-1.035379938102578e-30,0.0,-7.283686493740241e-31,0.0,0.0,0.0,0.0,2.4220093538394454e-12,3.2293240368614902e-12,3.2266997233854067e-12,3.2292775859236296e-12,-1.6119907600593841e-12,2.6244105237008395e-15,4.645313594288255e-17,4.841315079291917e-12,1.0734385028851767e-19,-4.843986082609048e-12,1.6146454773168313e-12,3.382710778154774e-17,3.220804397899626e-17,4.389046003134426e-19,4.38904600314478e-19,4.9151982268443736e-21,1.4273094161939056e-21,4.091771316612115e-21,-6.365054829140856e-25,1.0434915465861678e-20,0.2994606417256558,99.9989754557683,0.0009973617876433572,2.7182444054038635e-05,0.19414966042160461,0.7598386147819616,0.04540753784903061,0.000604186947403155,0.5785953177257532
999,500,101325.0,2.679746087325689e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999931281858,0.0,0.0,0.01999997766089146,0.05000004401216726,1.4793843896960718e-08,3.1571018551239937e-13,0.000999970404591467,4.0137881551923216e-15,0.0,0.0006052413968835017,7.16992202065131e-08,0.7597717780344372,0.194121833072065,0.04548930362452183,6.104855643044944e-08,7.503707736229248e-07,8.684305890393808e-08,1.0869150798199015e-05,7.177182730228466e-21,0.0,4.759685113964118e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430800110608358e-12,4.861563857714203e-12,1.6205040020134916e-12,3.4582602240649626e-17,-3.2410432481299833e-12,4.396666487779306e-19,0.0,-5.956443690242536e-17,1.3412330479522613e-18,-5.844103581511446e-17,6.063863577067087e-17,5.853584589070263e-17,-2.1975993780740048e-18,2.074572420182084e-18,-2.292407398011703e-18,-9.480763616852476e-20,1.0592614694129795e-33,0.0,8.696566455609391e-29,0.0,0.0,0.0,0.0,2.430800110608358e-12,3.2410432481299833e-12,3.238402113744238e-12,3.2409967975199734e-12,-1.6178358023914707e-12,2.6390548777136445e-15,4.6667009792275567e-17,4.858879359063319e-12,1.0752423229676584e-19,-4.861563857714203e-12,1.6205040020134916e-12,-2.3418766925686893e-17,3.4582602240649626e-17,4.396666487779317e-19,4.396666487779306e-19,4.935611872958958e-21,1.4351949330992208e-21,4.100750183302945e-21,-6.366674704863326e-25,1.0472193569865948e-20,0.0029595408532938697,99.99890584819639,0.0010670206248029853,2.713117879444168e-05,0.19412413225345745,0.7597807767807757,0.04548984240039673,0.0006052485653700941,-1.4280936454849495
999,500,101325.0,2.7849413500806386,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999341,0.0,0.0,0.019999999999785047,0.05000000000042352,1.423555166821051e-13,3.040082157387138e-18,0.000999999999715215,3.862242600319871e-20,0.0,0.0006052519852274093,7.170041142968426e-08,0.7597712008498859,0.19412157839532104,0.045490124555714495,6.104906714662429e-08,7.504061093732931e-07,8.684630796322531e-08,1.0869452140551745e-05,6.5470182287579675e-21,0.0,4.7598144461615764e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878773692783e-12,4.861741582167195e-12,1.6205624919960012e-12,3.4608023852317936e-17,-3.2411604922600203e-12,4.3967424929811025e-19,0.0,4.1267004176139426e-17,-8.751280261683038e-19,4.0412773103375054e-17,-4.3515634658637416e-17,-4.0673313643700245e-17,3.1028628412760878e-18,-3.342497847661369e-18,3.3633983705520555e-18,2.6053568439326896e-19,1.925929944387236e-34,0.0,1.0707290280623137e-29,0.0,0.0,0.0,0.0,2.4308878773692783e-12,3.2411604922600203e-12,3.238524628589729e-12,3.2411138007780598e-12,-1.6178945119391108e-12,2.639201232323846e-15,4.666914616361458e-17,4.859054718662084e-12,1.075260313455088e-19,-4.861741582167195e-12,1.6205624919960012e-12,7.546047120499111e-17,3.4608023852317936e-17,4.396742492981103e-19,4.3967424929811025e-19,4.9358156659047065e-21,1.4352737368845452e-21,4.100839673853401e-21,-6.366690709341163e-25,1.0472565735006297e-20,2.8478499940198798e-08,99.99890510288938,0.001067766442238197,2.7130668362929352e-05,0.19412387764004144,0.7597801998490528,0.04549066335685952,0.0006052591540462652,-6.444816053511705
