,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
9999,1050,101325.0,5.941133984965027e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288095998689238,0.0,0.0,0.018889787570689823,0.051341678591852034,1.2242460517984324e-07,0.000819561958437765,9.851093033299825e-05,4.073865515848274e-05,0.00035509549722267985,0.9752683543516619,0.0042922600867994175,7.389811007934935e-07,8.433905894850236e-10,0.02007944881399776,1.2723419881218874e-09,3.874838258179288e-06,2.160989218863697e-07,9.780330861745967e-13,9.215326794333785e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7326144441567284e-08,3.339886319158464e-08,3.0244570390817573e-12,2.024699144822541e-08,-2.2265908808003558e-08,1.006434223503952e-09,2.618458840600391e-19,-1.073961676502098e-19,-7.92025436519524e-23,-9.656041181849483e-23,-1.5123332637990638e-20,-1.9805370694814353e-17,-1.2266587652149891e-22,1.0257039595657543e-22,2.044348820530057e-17,-7.77268741186731e-19,2.7930270370735825e-23,2.7326144441567284e-08,2.2265908808003558e-08,2.2248580356395738e-08,2.195159301873707e-08,1.5243846665471493e-08,1.578681310679772e-11,3.133089681284319e-10,4.519849593518921e-09,2.8466373013814556e-08,-3.339886319158464e-08,3.0244570390817573e-12,2.1253425671213936e-08,2.024699144822541e-08,1.0064342227266834e-09,1.006434223503952e-09,1.5416385161421132e-12,1.0068211532995823e-12,2.502212549028292e-09,2.4212161852382866e-09,8.354482345941827e-11,90.14890696670018,0.02716670642086656,90.93269725311293,9.040136040466193,0.9752730758927509,0.00035509721633719145,0.00429228086680553,0.02007954602410634,-0.7738693467336679
9999,1050,101325.0,6.294988990221887e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289004360411022,0.0,0.0,0.019440867164920484,0.05066989113213577,3.5042061682918246e-07,0.00042799220030752017,0.0005497262966362637,1.0736744281086437e-05,0.00017993575648108217,0.9566828320487304,0.023636767163858062,1.3815522316386974e-06,4.566531993560632e-09,0.019481123666360543,6.782436070128549e-09,1.7717773096471257e-05,2.0692604067938387e-07,2.5008891216135883e-13,2.376398280114953e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4578363388111225e-07,1.767365307822795e-07,9.171735345726884e-11,1.1202055482805068e-07,-1.1782435385575874e-07,2.8101821737002877e-09,-2.2356359721571245e-17,-1.4587958759638183e-18,-1.0339757656912844e-23,2.0096352981975807e-21,-1.3880991400778692e-18,2.3193191463921235e-17,8.696899412200106e-22,5.293955920339377e-23,3.4389293640243887e-18,-1.4317532737879283e-18,-5.66618719598824e-23,1.4578363388111225e-07,1.1782435385575874e-07,1.1765641593977895e-07,1.1469605300282266e-07,6.815768078051643e-08,1.5992995991439897e-10,3.123105313267016e-09,3.8649607677667534e-08,1.3430276303976086e-07,-1.767365307822795e-07,9.171735345726884e-11,1.1483073697796288e-07,1.1202055482805068e-07,2.810182172268534e-09,2.8101821737002877e-09,8.007957453503112e-12,5.195541056324546e-12,1.1017065398961984e-08,1.052914410236327e-08,5.011247951085976e-10,45.027370336373636,0.1556848825139125,95.07419403283166,4.770121084654425,0.9567013359580536,0.00017993923675146059,0.023637224340031442,0.019481500465163407,-1.7989949748743719
9999,1050,101325.0,6.442363508721371e-08,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287902121001572,0.0,0.0,0.01877105875330341,0.05148661687310364,1.6717567315514967e-09,0.0009032814781987945,1.1688898778763398e-06,4.7660233602219174e-05,0.000393949462061033,0.9793410192077228,5.2231282120394126e-05,4.287780265911589e-07,1.0073230516683777e-11,0.020212098584584788,1.5307366164742168e-11,5.063978019936548e-08,2.1813836543150454e-07,1.1517583627932705e-12,3.880806558744455e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.280165663793863e-10,4.012811589092225e-10,4.4785428449085e-16,2.4198405974319714e-10,-2.675207754307561e-10,1.276791118578341e-11,-4.135115738687178e-19,8.631029986046742e-20,6.155386980130929e-25,1.2065204715910174e-23,-1.9359064079314673e-22,-2.9203796607846697e-18,-5.212351099593521e-25,3.554291694563791e-25,4.237194773204026e-18,-9.894360656652406e-19,3.244098964856405e-24,3.280165663793863e-10,2.675207754307561e-10,2.6739289406574646e-10,2.65322254191108e-10,2.0027809985573698e-10,1.0927268466247349e-13,2.1863167540073912e-12,3.4256931067302554e-11,3.638165430360998e-10,-4.012811589092225e-10,4.4785428449085e-16,2.547519695260329e-10,2.4198405974319714e-10,1.2767910196347345e-11,1.276791118578341e-11,1.8608680540784775e-14,1.2204485834842069e-14,3.298574450791034e-11,3.2104458069937765e-11,9.120996043449638e-13,99.88311101221237,0.0003348183181394657,90.45430478786965,9.545360393812224,0.9793417061801943,0.0003939497384023996,5.2231318758758363e-05,0.02021211276264437,1.190954773869347
9999,1050,101325.0,7.232633896483534e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288132915127844,0.0,0.0,0.018913001492533943,0.05131316750644007,1.4323870074884505e-07,0.0008036252005988481,0.00011765475380378469,3.9116295138185073e-05,0.00034774316587003767,0.974470436503016,0.005122648596410057,7.827680463203364e-07,1.0059950172560936e-09,0.02005359469684145,1.5160760348355305e-09,4.565982619644101e-06,2.157012593753171e-07,9.378757364753902e-13,1.0062928177961355e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.257047800264546e-08,3.9795594136866896e-08,4.307888861407252e-12,2.4168943407384957e-08,-2.6530396098197605e-08,1.1764184665481734e-09,-1.2149420594459659e-17,6.351010025120891e-20,-1.1270335846035002e-22,1.6807276071311829e-22,-3.7860045731338917e-20,5.547046718001002e-18,-1.3398266049763335e-23,5.211237859084074e-23,1.0486212310810832e-17,-3.909576314208126e-18,-9.357480679506126e-24,3.257047800264546e-08,2.6530396098197605e-08,2.6508612652878925e-08,2.6133738987036684e-08,1.7944915853882978e-08,1.9948120037038023e-11,3.954591337384643e-10,5.641831064518938e-09,3.3637682938100534e-08,-3.9795594136866896e-08,4.307888861407252e-12,2.534536185787413e-08,2.4168943407384957e-08,1.176418462638597e-09,1.1764184665481734e-09,1.835325319505599e-12,1.197977460335501e-12,2.943649179833516e-09,2.846009591655235e-09,1.0067289095813108e-10,88.23452461962152,0.032475119046197334,91.0990672725055,8.868457608448304,0.9744758711918456,0.00034774510525765616,0.005122677165774568,0.02005370653712209,-0.8592964824120601
9999,1050,101325.0,7.663410868007462e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289109025804662,0.0,0.0,0.01950176346121088,0.05059633376240605,3.41134794341774e-07,0.0003829449404597652,0.0005991513581763872,8.562762486325747e-06,0.0001604710778032828,0.9546703297869352,0.02573163499950715,1.427850236835121e-06,4.960724685588072e-09,0.01941686732647994,7.359300631181851e-09,1.9025719089815486e-05,2.0594516597648197e-07,1.9879433011768398e-13,2.4974557859465735e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5814100171771155e-07,1.9153663839612672e-07,1.0869513965279223e-10,1.2201702809147132e-07,-1.2769109226491794e-07,2.728336949403944e-09,-4.6168626804407265e-18,1.3241176373503846e-19,-6.654668027989107e-22,-7.448761416040012e-22,-8.40550402263969e-19,2.4196025533911123e-18,4.914196008646575e-22,3.8050308177439273e-23,2.510927015329723e-18,3.9538282022330287e-19,2.274746684520826e-23,1.5814100171771155e-07,1.2769109226491794e-07,1.275028670619869e-07,1.2418314958522743e-07,7.301462459268512e-08,1.7956311150157603e-10,3.502324808320736e-09,4.289408520064683e-08,1.4441415237535096e-07,-1.9153663839612672e-07,1.0869513965279223e-10,1.2474536503665376e-07,1.2201702809147132e-07,2.728336949799327e-09,2.728336949403944e-09,8.66209227003966e-12,5.6178722098531035e-12,1.1782382472426047e-08,1.1250149534088392e-08,5.465129028175233e-10,40.08486418236127,0.1702470199304305,95.55641346842407,4.273339511645506,0.9546900888256198,0.00016047439911131463,0.025732167573271632,0.019417269201997246,-1.884422110552764
9999,1050,101325.0,8.309941949353386e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287935844235631,0.0,0.0,0.01878850536145226,0.051466210261940065,2.021191015937713e-08,0.0008887241679437731,1.489792929399908e-05,4.8057643896984e-05,0.0003872340784242545,0.9787662034898892,0.0006522640148587688,4.879664928722811e-07,1.2826580838311444e-10,0.020192954008322755,1.9464532869542631e-10,6.334673687700342e-07,2.1784568771307935e-07,1.1602626066699501e-12,4.8048844014942375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.171001956032583e-09,5.1049249675562394e-09,6.984288956087895e-14,3.0710141974994026e-09,-3.4032833174302437e-09,1.6606467118313387e-10,4.2240026783676505e-17,2.3477329658694425e-19,-8.271806125530277e-25,-3.600109745680986e-22,5.0238256620975956e-21,-7.583144682047012e-17,6.333404487446723e-24,-2.0162527430980046e-24,8.581750888462004e-18,2.4770198894044394e-17,2.9229202426385495e-23,4.171001956032583e-09,3.4032833174302437e-09,3.40146273077974e-09,3.3714866420989007e-09,2.5034145600780372e-09,1.5840237082554231e-12,3.164165935103085e-11,4.877613319366392e-10,4.57209170937562e-09,-5.1049249675562394e-09,6.984288956087895e-14,3.2370789356927618e-09,3.0710141974994026e-09,1.6606469595333276e-10,1.6606467118313387e-10,2.365629372251643e-13,1.550159752818538e-13,4.121074254105396e-10,4.0065275255657204e-10,1.1846251766445376e-11,98.51020707060009,0.004104441795181263,90.2368093950677,9.759086163137125,0.9787675193532667,0.0003872345990257429,0.0006522648917692369,0.020192981155938365,0.08040201005025163
9999,1050,101325.0,8.804883581643448e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288176146500676,0.0,0.0,0.018940097435975824,0.0512799107670999,1.662953435508742e-07,0.000784964933241237,0.00013998568485301454,3.7260233418832235e-05,0.0003391598593499083,0.9735409370943734,0.006089995617270597,8.300800937048198e-07,1.1951417096102588e-09,0.02002349381509219,1.799106691785189e-09,5.354296376328765e-06,2.1523840296373443e-07,8.920334205138937e-13,1.100390056260238e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8661910474820674e-08,4.7220112646406693e-08,6.0884861204729805e-12,2.8739518510888587e-08,-3.148007509487306e-08,1.3641898292970388e-09,-1.898811107973313e-17,3.4580285507779316e-20,1.3751877683694083e-22,-5.2471685169418465e-22,-1.5609674448493465e-20,3.696641040741919e-17,-3.6834982755968535e-23,4.549493369041652e-23,-4.073425826755673e-18,-1.3923493052175615e-17,1.8327220446878016e-23,3.8661910474820674e-08,3.148007509487306e-08,3.145276608567903e-08,3.098099221832283e-08,2.101881531541324e-08,2.5133424538767255e-11,4.976636059400505e-10,7.0160104662610356e-09,3.956045232238618e-08,-4.7220112646406693e-08,6.0884861204729805e-12,3.010370830727402e-08,2.8739518510888587e-08,1.364189815373546e-09,1.3641898292970388e-09,2.175584670868974e-12,1.4192706258189617e-12,3.445249313214382e-09,3.327991345303825e-09,1.2085282320722664e-10,86.00143151469854,0.038681522156872594,91.29431356660679,8.667004911236347,0.9735471810501196,0.00033916203460425246,0.006090034676401733,0.020023622238874387,-0.9447236180904516
9999,1050,101325.0,9.011018251665036e-09,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928786374974402,0.0,0.0,0.018765843251842832,0.051487912060607474,2.9866674306653836e-10,0.000919805756156147,1.6362172756436391e-07,3.990003659721515e-05,0.0004012225410150395,0.9793744250589864,8.25662952064674e-06,4.240655837339988e-07,1.4102883054401775e-12,0.020215442610025943,2.1433209721691435e-12,7.100938727218345e-09,2.18179920859794e-07,9.643847549458802e-13,3.809490685314942e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6072630685746326e-11,5.6184230445149857e-11,1.1191310780563903e-17,3.4466005353547824e-11,-3.7456149500994616e-11,1.4951213010705457e-12,-5.856213823942528e-17,1.651087140843994e-19,-7.068193710780266e-27,7.884065213396045e-23,1.7463232373348285e-23,9.572825064807603e-17,1.5640962104565935e-25,-1.9790942390184744e-25,-6.193727376671781e-18,-3.113759751199383e-17,7.526212663238827e-24,4.6072630685746326e-11,3.7456149500994616e-11,3.7438413703318184e-11,3.715168200295378e-11,2.808061301208237e-11,1.5129945445112432e-14,3.027583332749313e-13,4.750014579411301e-12,5.0988821015808566e-11,-5.6184230445149857e-11,1.1191310780563903e-17,3.596103695488262e-11,3.4466005353547824e-11,1.4950901634730337e-12,1.4951213010705457e-12,2.6058522138500462e-15,1.7091647482854072e-15,4.625521909483525e-12,4.502336548955559e-12,1.2750037748257526e-13,99.98363782724356,5.975667454064358e-05,92.01665046264846,7.983289780677002,0.9793750647480464,0.00040122280307790687,8.256634913554132e-06,0.0202154558139622,2.0452261306532655
9999,1050,101325.0,9.329304026284658e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289210494854168,0.0,0.0,0.019560309931466,0.05052574819188543,3.2563530736928267e-07,0.0003392863594526928,0.0006465834074183049,6.696989053373567e-06,0.00014173166981332216,0.9527424878083328,0.027738394026994385,1.4699809889371888e-06,5.336540382181358e-09,0.019355418639622656,7.908351091652492e-09,2.0253527690597023e-05,2.050080133948981e-07,1.5498757538869693e-13,2.6093497042470057e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6989127311521835e-07,2.0557970940773132e-07,1.2631007304730502e-10,1.31605154218839e-07,-1.3705313959617342e-07,2.5976826136919332e-09,3.0410749281307774e-18,-2.7673823701329073e-19,-6.452008777913615e-23,1.4140652571594006e-21,-2.3677759398525145e-19,1.0062274957348256e-17,5.38795885772492e-22,-3.0109374296930203e-22,-1.3117163388118365e-17,5.257278731978776e-19,-8.644037401179138e-23,1.6989127311521835e-07,1.3705313959617342e-07,1.368449877913457e-07,1.3317242374046047e-07,7.754910981819436e-08,1.9887139616709355e-10,3.8746989139057986e-09,4.7010014080043356e-08,1.5390633786469634e-07,-2.0557970940773132e-07,1.2631007304730502e-10,1.3420283683609777e-07,1.31605154218839e-07,2.597682614217661e-09,2.5976826136919332e-09,9.28040889737783e-12,6.016942043383927e-12,1.2494015698172218e-08,1.1919525909311479e-08,5.897871398015879e-10,35.34165925816951,0.184322772062035,96.02491019929624,3.7907670286417083,0.9527634179771738,0.0001417347834225264,0.027739003393405345,0.01935584384599825,-1.9698492462311545
9999,1050,101325.0,9.547716114208048e-08,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287905828858448,0.0,0.0,0.01877202882695328,0.05148579353170271,2.4411026631251012e-09,0.000901683445696933,1.7314873837073597e-06,4.817738131602885e-05,0.0003932348140518773,0.9793180131432948,7.683590616985591e-05,4.3139685635369527e-07,1.4920899004240403e-11,0.020211187705163603,2.2672543049349546e-11,7.494993945566371e-08,2.1812505960578852e-07,1.1642033164964972e-12,3.9207068414823955e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.857451749450169e-10,5.94371937518573e-10,9.691785533593296e-16,3.5799078892256864e-10,-3.96247963383757e-10,1.912762092812215e-11,-4.393314008277452e-18,3.607019288735218e-20,9.693522803355792e-27,1.8641936820560302e-22,-1.37883180088055e-22,-2.5206182633863943e-18,-1.8562843732936675e-25,5.62224322594636e-25,7.557183294112137e-18,-6.793555885675052e-19,-1.430763965775315e-23,4.857451749450169e-10,3.96247963383757e-10,3.960575507039351e-10,3.929718239411951e-10,2.9641673755632313e-10,1.628507711421193e-13,3.2580636895873887e-12,5.101279930236082e-11,5.38585974174941e-10,-5.94371937518573e-10,9.691785533593296e-16,3.771184047780212e-10,3.5799078892256864e-10,1.9127620248766558e-11,1.912762092812215e-11,2.7561908817646587e-14,1.8075753112559544e-14,4.881842652521063e-11,4.7511807049430176e-11,1.3522571377249623e-12,99.82685126162926,0.0004891778022094469,90.34514163018255,9.654369192015245,0.9793187265097274,0.0003932351004966406,7.683596213957723e-05,0.020211202427636465,1.0201005025125633
