,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),HX(13),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],NHO_X(10) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],HX(13) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(10) + X(1) ROP [kmol/m^2 s],NHO_X(10) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,OHX Coverage,X(1) Coverage,NH3X Coverage,Residence Time (s)
9999,412.0603015075377,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,412.0603015075377,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999997062379,0.0,0.0,0.01999999967745965,0.049999999984193993,1.3937873579742344e-22,6.313977517568378e-10,0.0009999999996807003,1.0297855593383853e-12,0.945943882078943,0.0540560553711156,1.251204523752662e-10,1.8919079931015864e-13,2.242359389299981e-09,6.016147733934566e-08,3.273327625243585e-27,1.042145063856853e-18,1.998677445030799e-22,2.0794859916254843e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.573045764286689e-18,9.645055189339014e-23,2.8972243307686157e-30,8.510088739602022e-18,-5.960870289210256e-23,2.140531454533372e-20,-8.55283517424413e-18,1.3167358032784734e-17,-4.86426308803552e-25,-2.234677773568852e-23,-4.5851357461146484e-24,-4.614496445181386e-18,2.0503039314031308e-23,-2.0010170001833262e-23,-7.05872124465213e-27,5.191699792875673e-25,0.0,5.960870289210256e-23,6.573045764286689e-18,6.419383863821721e-23,4.369079932418589e-23,6.370815494729035e-23,-2.134111996756032e-20,-7.185629841660608e-27,-1.269085970084784e-28,5.940378675196256e-31,2.1405314547636903e-20,2.30318646324899e-30,8.510088739602022e-18,8.570466446184717e-33,7.01314100024291e-42,-9.696972186410723e-23,9.645055189339014e-23,3.19299708201326e-08,6.774835540265438e-11,99.49946062439204,0.5005393755402274,0.9999988870516141,0.9999999338978196,1.3227047235566315e-10,6.359941060173811e-08,3.4998963104447372e-12,1.1129448860020464e-06,2.3704992268114297e-08,5e-09
9999,430.1507537688442,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,430.1507537688442,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999998738006,0.0,0.0,0.01999999861429581,0.04999999993221523,6.324693580473427e-21,2.7078218439551945e-09,0.000999999998549954,9.111225527304613e-12,0.7446918345909288,0.2553080370055202,4.153288064712644e-10,9.28753270180371e-13,2.070648994737467e-09,1.2588307135193285e-07,3.0375611152849986e-26,2.4165437582786037e-18,3.213370241743719e-21,3.3573178214479925e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.816659524837798e-17,3.263240441218765e-21,1.312385088168994e-28,-3.043899391167387e-15,-5.78716236057412e-22,1.8834373714335623e-19,3.0435246272498626e-15,5.651666775532721e-17,-1.2262007543991994e-25,1.1469056052303904e-22,-1.344827836483966e-21,-3.100039629847673e-15,-6.343173788320747e-25,7.45889173478973e-25,-1.9037984504768265e-27,-4.350072879769004e-22,0.0,5.78716236057412e-22,2.816659524837798e-17,1.923544072541378e-21,1.9241783899202103e-21,1.9234387456236512e-21,-1.8642017593865705e-19,-6.245107605066553e-27,-4.341309154589725e-27,2.9992068661483525e-29,1.8834373724460268e-19,1.0124644015541591e-28,-3.043899391167387e-15,2.306851962483671e-31,1.3552973054600336e-39,-2.8282331530111796e-21,3.263240441218765e-21,1.4500460294303297e-07,-8.62411893018981e-12,100.01237669343134,-0.012376693422712477,0.9999995069331169,0.9999998276212777,5.577189322957491e-10,1.6904045916055926e-07,3.63777350347498e-12,4.930632453236771e-07,2.7805443025155226e-08,5e-09
9999,448.2412060301508,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,448.2412060301508,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999976379714,0.0,0.0,0.019999997405493748,0.04999999987452869,3.199432925653101e-20,5.074108848957983e-09,0.000999999996353352,1.1544055969703494e-11,0.20687863989675406,0.7931211840602149,6.197595919452844e-10,2.9047555593100063e-12,1.3520113801796871e-09,1.7403174455030876e-07,1.1647688745971364e-25,2.7892231602625507e-18,2.33825064716565e-20,3.66105989197416e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2736471318486897e-17,3.563338982513589e-20,6.630121287807183e-28,-4.258670202233164e-15,-1.805187270047443e-20,2.383512898472225e-19,4.258216444397506e-15,1.0565393040088994e-16,-2.271908104235153e-25,4.009532342671856e-24,-4.892645292385991e-21,-4.363864267317798e-15,-8.731557292506815e-29,-9.681250970376717e-29,3.712273153623527e-30,-1.218617468150908e-21,0.0,1.805187270047443e-20,5.2736471318486897e-17,2.2944517992860422e-20,2.2944518080175995e-20,2.2944532066372488e-20,-2.1540653152127469e-19,-1.3891789931866514e-26,-1.3895502205020138e-26,2.7062887513491633e-28,2.383512902396058e-19,3.9238325364580206e-28,-4.258670202233164e-15,2.4059463467421886e-30,9.405863136428066e-38,-3.4414772354579043e-20,3.563338982513589e-20,3.646648087662907e-07,-3.114053547988745e-11,100.01119494877486,-0.011194948743719312,0.9999997805699625,0.999999149243412,2.995761500510777e-09,8.412255444955975e-07,3.66243517421778e-12,2.1942637501068662e-07,6.535281895810219e-08,5e-09
9999,478.391959798995,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,478.391959798995,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999948,0.0,0.0,0.019999999999972082,0.050000000000033115,8.761436275180048e-27,2.224989545782301e-14,0.0009999999999777446,9.839630150550344e-24,1.1594694791032409e-10,0.99999999928225,1.7818272579088997e-13,3.560830749344641e-13,1.5194803988933391e-12,5.996608211874547e-10,1.861491765603355e-27,4.5691189239950495e-21,6.343777247477224e-20,8.86033794434275e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.781337658286716e-22,6.937613880683394e-22,1.8212335977409382e-34,4.625070123355436e-22,-4.625098807939993e-22,2.0453570004603903e-31,-7.99927807912884e-35,2.2172973781368546e-31,-5.609050009968581e-37,-4.434666792219172e-31,2.8680491012182017e-27,-1.999098024700327e-27,-9.4039548065783e-38,-5.514093793755613e-37,-3.815764865364535e-38,-8.687292585709652e-28,0.0,4.625098807939993e-22,5.781337658286716e-22,4.6250701274489805e-22,4.625070127448981e-22,4.620958425322582e-22,4.620958423311721e-22,4.1117020882720536e-25,4.1117020882724356e-25,1.8212335599204941e-34,2.0453570004982114e-31,3.782044363794043e-42,4.625070123355436e-22,3.813308478573744e-33,2.5892193512084446e-38,-6.937605193352674e-22,6.937613880683394e-22,2.225541799460995e-09,7.875485333430582e-11,99.9999999114747,8.844652920271179e-08,0.9999999993999831,0.16164236697759266,0.0002484056550900745,0.8359909102172777,3.5608307497638687e-13,5.996608212580546e-10,0.021183171500394993,5e-09
9999,490.45226130653276,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,490.45226130653276,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999834,0.0,0.0,0.019999999999910062,0.05000000000010662,3.870209833948264e-26,7.166538172400556e-14,0.0009999999999283167,4.4857314524647427e-23,2.001978413036066e-10,0.999999998696268,2.55258332460866e-13,6.060018878404694e-13,1.8541570927116565e-12,1.1006756003904514e-09,5.9957385386033424e-27,1.0238028399859751e-20,1.3490588591158926e-19,1.430375806397966e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8621290651171933e-21,2.234553703907062e-21,8.04497796766576e-34,1.489703250597881e-21,-1.4898702210687768e-21,9.324458427911022e-31,2.992060922955919e-33,-5.551951977690768e-31,-8.205622331605184e-37,1.1104022368461023e-30,1.669686014017435e-25,-1.6814339840248518e-25,-3.76158192263132e-37,2.6073165943373013e-36,-1.1203930531274926e-37,1.174238799099564e-27,0.0,1.4898702210687768e-21,1.8621290651171933e-21,1.489703252467375e-21,1.4897032524673754e-21,1.4878897165997856e-21,1.4878897156850735e-21,1.813535848245416e-24,1.813535848245528e-24,8.044977479265895e-34,9.32445842839942e-31,4.883998650986804e-41,1.489703250597881e-21,1.9341815550692814e-32,2.1722484051389373e-37,-2.2345548781265188e-21,2.2345537039070614e-21,7.168332767648611e-09,1.0800779221441772e-10,99.99999987470655,1.2518544767202173e-07,0.9999999988987185,0.15364579833860956,0.0001959030627810542,0.8447352890151901,6.060018879631547e-13,1.1006756006132837e-09,0.01423009583419247,5e-09
9999,508.5427135678392,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,508.5427135678392,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999102,0.0,0.0,0.019999999999514417,0.05000000000057556,3.380694734930611e-25,3.869224212342341e-13,0.000999999999612981,4.2599547651687005e-22,4.662235327955561e-10,0.9999999968453412,4.3926027100037847e-13,1.3071283248799796e-12,2.5448009882115736e-12,2.6838530286109392e-09,3.2371094757584516e-26,3.312897211244497e-20,3.908047150425217e-19,2.9122158528741626e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0053661471428481e-20,1.206377653688382e-20,7.027426373464239e-33,8.042929162981981e-21,-8.042612472367731e-21,8.855138015626271e-30,-1.5771078962889818e-32,-9.456570309879297e-30,-7.115322670269111e-36,1.8912750040520583e-29,-3.1670832281516205e-25,-3.005258132079234e-25,4.513898307157584e-36,8.943692335244717e-36,-3.526483052466863e-37,6.172246956170454e-25,0.0,8.042612472367731e-21,1.0053661471428481e-20,8.042929180690548e-21,8.042929180690543e-21,8.0282226065995e-21,8.028222597932163e-21,1.4706573889185634e-23,1.470657388918599e-23,7.027424288432318e-33,8.855138017711303e-30,2.08503192124078e-39,8.042929162981981e-21,2.018488270218293e-31,4.5353633895021317e-36,-1.2064393761377582e-20,1.2063776536883816e-20,3.8701897589477063e-08,1.7474793612063373e-10,99.99999977962841,2.2019684163994173e-07,0.9999999973148398,0.1478638023779557,0.000139312345548565,0.8511897961358943,1.3071283254936745e-12,2.683853029871004e-09,0.008070891406014611,5e-09
9999,538.6934673366834,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,538.6934673366834,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999998706,0.0,0.0,0.019999999993007316,0.05000000000828814,1.1255331639196774e-23,5.571859822458148e-12,0.000999999994426747,1.805733684203061e-20,2.1015094253437985e-09,0.9999999863579241,1.1154922810180052e-12,4.436401914961273e-12,4.586295199368953e-12,1.1529475031417346e-08,4.661591319615376e-25,2.194428772099505e-19,1.96577406628829e-18,9.534204513785717e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4477732366733756e-19,1.7373277636625559e-19,2.3396378734290157e-31,1.158218583320313e-19,-1.1582466634068205e-19,3.7535659119764326e-28,9.868504926907578e-31,-3.3813768700725443e-29,-1.373574842333892e-34,6.763036849577336e-29,2.8072564825363457e-24,-2.8195175144283024e-24,1.6851887013388314e-34,2.222834460614961e-34,-1.043838983530191e-35,1.2226228243412401e-26,0.0,1.1582466634068205e-19,1.4477732366733756e-19,1.1582185908419951e-19,1.1582185908419935e-19,1.154691191832267e-19,1.154691188157529e-19,3.527398926218506e-22,3.527398926218611e-22,2.339628280191636e-31,3.75356592156967e-28,9.593237379231582e-37,1.158218583320313e-19,8.35054299925877e-30,5.1055783946404625e-34,-1.7373278858413276e-19,1.7373277636625508e-19,5.573253013604895e-07,4.040062716914428e-10,99.99999935143408,6.481619172214593e-07,0.9999999884660885,0.15410704534110836,8.18008320378459e-05,0.8454748334688704,4.436401924313938e-12,1.1529475055723375e-08,0.0033632035798327785,5e-09
9999,550.7537688442211,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,550.7537688442211,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999964073,0.0,0.0,0.01999999998058565,0.05000000002301104,4.4143077076288686e-23,1.5469602250240096e-11,0.0009999999845265305,8.039259617631711e-20,3.9445016056425835e-09,0.9999999755864382,1.6314429153761664e-12,7.0964912970420366e-12,5.909948597530571e-12,2.04528914599179e-08,1.2942358985863743e-24,4.573615498944902e-19,3.57617989828249e-18,1.530885248170766e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.019569210944592e-19,4.823484086876288e-19,9.175990391788228e-31,3.215655342010743e-19,-3.2156541622952675e-19,1.6711152437559478e-27,-3.9091289178401076e-31,-2.0329538713968343e-29,-1.4795849316360098e-34,4.065136236892072e-29,-1.213152222247454e-25,2.236861220850417e-25,-1.925929944387236e-34,1.7400800397381711e-34,-9.780112998841431e-36,-1.0239083087595654e-25,0.0,3.2156541622952675e-19,4.019569210944592e-19,3.215655375447489e-19,3.215655375447492e-19,3.2042294515696645e-19,3.204229435188853e-19,1.1425923529134241e-21,1.1425923529134339e-21,9.175883740915751e-31,1.671115254421035e-27,1.0665087247668255e-35,3.215655342010743e-19,3.486906900145474e-29,3.0334783683128808e-33,-4.8234830626192575e-19,4.823484086876257e-19,1.5473469510904336e-06,5.707073252835834e-10,99.99999896006715,1.0393621508781016e-06,0.9999999795400119,0.16162721570019753,6.684889558895407e-05,0.8380637733689937,7.0964913250985384e-12,2.0452891540779916e-08,0.0024216203521979403,5e-09
9999,574.8743718592965,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,574.8743718592965,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999744843,0.0,0.0,0.019999999862122843,0.05000000016342013,6.275264623961707e-22,1.0986227143539588e-10,0.00099999989011026,1.520999260694198e-18,1.4115544976457506e-08,0.999999923229328,3.4851376129638242e-12,1.752975846415805e-11,9.95863165690823e-12,6.262026098172851e-08,9.191440490293311e-24,1.897825572869455e-18,1.1018933568024866e-17,3.892683015837758e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8546242022569885e-18,3.4255490713815796e-18,1.3044348448397027e-29,2.283699311189075e-18,-2.2837043267717394e-18,3.161690468078398e-26,1.3810278434547226e-29,-1.174832673515769e-28,1.876758636870918e-34,2.349912190463977e-28,4.952308955858889e-24,-4.942635374519363e-24,-1.5407439555097887e-33,1.3034008963931478e-33,-6.620384183831122e-35,-9.804899717225694e-27,0.0,2.2837043267717394e-18,2.8546242022569885e-18,2.283699374462784e-18,2.2836993744627847e-18,2.273319894683253e-18,2.2733198635852156e-18,1.0379479234575203e-20,1.0379479234575272e-20,1.3043176705096912e-29,3.161690585252728e-26,1.1717433001107572e-33,2.283699311189075e-18,5.4495553643172745e-28,8.983612955086377e-32,-3.425549061031635e-18,3.4255490713814903e-18,1.0988974010264774e-05,1.1423875308933302e-09,99.99999722993759,2.7689200281374803e-06,0.9999999373622084,0.18391769335313624,4.540940302791089e-05,0.8159071418170106,1.752975871190405e-11,6.262026186673325e-08,0.001297554268253085,5e-09
9999,580.9045226130653,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,580.9045226130653,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999590788,0.0,0.0,0.019999999778875125,0.050000000262090234,1.1955934868156098e-21,1.7619511246511442e-10,0.0009999998237608329,3.125729341192995e-18,1.9397794725788774e-08,0.9999998983206022,4.204404454682483e-12,2.1806752570150363e-11,1.1356990353933124e-11,8.223934156351792e-08,1.4741072344814801e-23,2.679735360212588e-18,1.4398488455326434e-17,4.893200753543555e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.578194396809872e-18,5.493797534754774e-18,2.4852717740963128e-29,3.6625554134827035e-18,-3.662555626375357e-18,6.497431602627862e-26,-2.3880779524631216e-29,-4.7857433188078415e-28,-9.871814403695596e-33,9.589111008125392e-28,8.291820512771865e-26,-3.5863326145136077e-23,7.703719777548942e-33,-6.446068222216704e-33,-9.930576275746683e-35,3.577995149384117e-23,0.0,3.662555626375357e-18,4.578194396809872e-18,3.662555543457152e-18,3.6625555434571434e-18,3.645030828283116e-18,3.6450307643169606e-18,1.7524714116181904e-20,1.7524714116182004e-20,2.4849037710709749e-29,6.497431970630887e-26,3.6800302533831225e-33,3.6625554134827035e-18,1.0578526940098176e-27,2.0219218915110947e-31,-5.4938333136482125e-18,5.493797534754572e-18,1.7623916714025467e-05,1.35712441468353e-09,99.99999645061118,3.548031709276108e-06,0.9999999177388501,0.19082420012174411,4.136048083787826e-05,0.8090227159447929,2.180675299359933e-11,8.2239343160462e-08,0.001117234526251812,5e-09
9999,586.9346733668342,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,586.9346733668342,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999934844,0.0,0.0,0.01999999964791951,0.050000000417306574,2.2591752773263337e-21,2.805422165239193e-10,0.000999999719387635,6.37680902774013e-18,2.6616587782784132e-08,0.9999998656807728,5.065125257433784e-12,2.704052528340983e-11,1.294877567580683e-11,1.0765144816992206e-07,2.3471112551326012e-23,3.766385200743036e-18,1.871686521419933e-17,6.1367869229478796e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.289514425678389e-18,8.747417917148582e-18,4.6961317634606673e-29,5.831611328400787e-18,-5.831611324379962e-18,1.325542808707336e-25,-1.2540388386957874e-30,7.847394151400231e-28,-1.6016618403206295e-32,-1.5695793585044284e-27,-2.6922206531820996e-25,7.959689210000662e-25,1.4637067577342992e-32,1.340926659669217e-32,-8.847240682028865e-34,-5.25960770426871e-25,0.0,5.831611324379962e-18,7.289514425678389e-18,5.8316115936020284e-18,5.831611593602014e-18,5.802331108525661e-18,5.8023309779107836e-18,2.9280483043040263e-20,2.928048304304115e-20,4.694991777225642e-29,1.3255429227059593e-25,1.139986235025326e-32,5.831611328400787e-18,2.033299407323623e-27,4.487269703021111e-31,-8.747417389154064e-18,8.747417917148134e-18,2.806123649418124e-05,1.6105776895744845e-09,99.99999545232943,4.546059995358166e-06,0.9999998923215084,0.19820813712067623,3.771892361830843e-05,0.8016577171437624,2.7040526003789412e-11,1.0765145103783622e-07,0.0009642681194301205,5e-09
9999,611.0552763819096,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,611.0552763819096,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999996105256,0.0,0.0,0.019999997895413558,0.05000000249448002,2.6432903907430007e-20,1.6769611481961492e-09,0.000999998322619408,1.017407392478624e-16,9.217702907119428e-08,0.9999996026149984,1.0485255203691403e-11,6.189374371139185e-11,2.1738220882996283e-11,3.050990634760497e-07,1.4030061906918079e-22,1.4010913759482485e-17,5.0876733970683416e-17,1.479178968216601e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.357359608465429e-17,5.228831597803236e-17,5.494589150711153e-28,3.485887348276582e-17,-3.4858879524496875e-17,2.1148775935264847e-24,4.940555483420356e-28,2.6579682125290467e-28,-2.7882719389348936e-32,-5.311888393895374e-28,1.810382929964548e-24,-2.404015706359728e-24,4.930380657631324e-32,-5.517718418060199e-32,2.2870418089598422e-33,5.934041299921822e-25,0.0,3.4858879524496875e-17,4.357359608465429e-17,3.4858877714113945e-17,3.4858877714113896e-17,3.46521526150756e-17,3.465215052422138e-17,2.0672507391699518e-19,2.0672507391699287e-19,5.485529816724665e-28,2.1148784994598832e-24,9.059333986488229e-31,3.485887348276582e-17,2.5121353429920645e-26,9.496148661923702e-30,-5.228831654630564e-17,5.2288315978022857e-17,0.0001677380592063349,3.152476219028892e-09,99.99998786290786,1.2133939657501755e-05,0.9999996948390147,0.2320037747857799,2.6390726750042883e-05,0.7679151207550706,6.189374941948374e-11,3.050990916135219e-07,0.0005471373239949947,5e-09
9999,617.0854271356784,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,617.0854271356784,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999994018666,0.0,0.0,0.019999996767890733,0.05000000383088662,4.784175820885706e-20,2.575385553683648e-09,0.000999997423970202,1.9888650945681567e-16,1.2482137958868973e-07,0.9999994828211144,1.251437110104996e-11,7.551664483630955e-11,2.4682993849812573e-11,3.922264909421837e-07,2.1546621867169947e-22,1.92224121176068e-17,6.457031955467671e-17,1.8301149304113558e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.691795632679654e-17,8.030154677395318e-17,9.944832644381555e-28,5.353435844671859e-17,-5.353427828237679e-17,4.134239889634794e-24,-1.258153622175408e-27,-1.013858826532017e-27,2.2495126824419025e-33,2.025722778592951e-27,-8.843355242550025e-23,8.513487089271263e-23,9.244463733058733e-32,-7.147546953224794e-32,8.425943506694157e-33,3.298927719019805e-24,0.0,5.353427828237679e-17,6.691795632679654e-17,5.3534366715929207e-17,5.3534366715929114e-17,5.3205154776539516e-17,5.320515068625628e-17,3.292118934466567e-19,3.292118934466483e-19,9.918802314774275e-28,4.1342424926677535e-24,2.6030329607278963e-30,5.353435844671859e-17,4.5943018980076264e-26,1.970504231254667e-29,-8.030155002691815e-17,8.030154677393347e-17,0.0002576029798110821,3.7153078495981327e-09,99.9999845511038,1.544518089277214e-05,0.9999996076979435,0.24139428372322896,2.420176461868204e-05,0.7585337796317965,7.551665426659357e-11,3.922265399222095e-07,0.0004773488035586706,5e-09
9999,647.2361809045226,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,647.2361809045226,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999953966416,0.0,0.0,0.01999997512500699,0.050000029483311566,8.272369516236779e-19,1.98207036878708e-08,0.0009999801743312573,4.9386955269846624e-15,5.388489439033659e-07,0.9999981594480432,2.9326440429305805e-11,1.9475685226771184e-10,4.566711006820562e-11,1.3013825284641405e-06,1.658281928125107e-21,8.687378988787061e-17,1.9946034351526192e-16,5.073380307206056e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.150146751823006e-16,6.180176830361077e-16,1.7195716429774457e-26,4.120115759017752e-16,-4.12011780142786e-16,1.026603171537987e-22,-3.31850873500585e-26,-3.005668517266523e-26,-2.3518909053137743e-30,6.066023065829082e-26,-1.0808283842198498e-24,1.231442855562052e-23,1.232595164407831e-30,-2.939985066637143e-31,8.474091755303836e-33,-1.123101724358175e-23,0.0,4.12011780142786e-16,5.150146751823006e-16,4.1201178122361437e-16,4.1201178122361323e-16,4.090429150542696e-16,4.0904281317315165e-16,2.9688653561589916e-18,2.9688653561589835e-18,1.679236296275734e-26,1.0266072050726575e-22,4.0335346701712113e-28,4.120115759017752e-16,8.131848439264657e-25,6.291231573842892e-28,-6.180176709912766e-16,6.180176830354784e-16,0.001982566874276885,8.34719646963523e-09,99.99995015797239,4.983368040624645e-05,0.999998698422013,0.29280391819661994,1.5935628642524405e-05,0.7071553312262961,1.9475695723677888e-10,1.3013832298767392e-06,0.0002481494844144092,5e-09
9999,677.3869346733668,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,677.3869346733668,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999699399611,0.0,0.0,0.01999983756557849,0.05000019252691571,1.3208432525838084e-17,1.2942966222521662e-07,0.0009998705377849337,9.76998663121445e-14,2.114965897236243e-06,0.9999939478926316,6.523041620426796e-11,4.660751746620896e-10,8.138773567681481e-11,3.936398262384141e-06,1.0828727993630952e-20,3.4929399109679185e-16,5.593036095975621e-16,1.3051467185928663e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.363060780451991e-15,4.03567415705741e-15,2.745627670211468e-25,2.690445374647261e-15,-2.690449466152373e-15,2.0308803167813143e-21,-2.3746049404685724e-26,-1.1320311762102564e-25,2.573178574966946e-30,2.2688596010287667e-25,2.9219099090341883e-23,-2.753809290487063e-23,4.733165431326071e-30,-6.925353026145869e-30,1.7256332301709633e-31,-1.7709414562623318e-24,0.0,2.690449466152373e-15,3.363060780451991e-15,2.690449436933275e-15,2.69044943693327e-15,2.6683570333164174e-15,2.6683550133776318e-15,2.2092392169067294e-17,2.2092392169067124e-17,2.3169595952611124e-25,2.030923183588809e-21,4.2866807495035567e-26,2.690445374647261e-15,1.1447792224896354e-23,1.5060613432216763e-26,-4.0356741438236155e-15,4.0356741570423494e-15,0.012946221506632272,2.041017855601744e-08,99.99984900999426,0.00015096959555413922,0.999996063127335,0.34949386606146354,1.0779195245568273e-05,0.6504819055834588,4.6607616052644e-10,3.9364065888407445e-06,0.0001344915983224539,5e-09
